"","MCF7_rep1","MCF7_rep2","MCF7_shCtrl_rep1","MCF7_shCtrl_rep2","TamR_rep1","TamR_rep2","TamR_rep3","TamR_rep4"
"AAR2",5.47763170351208,5.46274237300391,5.38972588022097,5.39663505366028,4.99331296502884,4.88664407041745,5.00189798125354,4.99525026602905
"AARD",0.645677848117698,0.935227659192209,0.686975514642814,0.690478926159452,0.103694735842031,0.0969936745882134,0.194568688943449,0.746328246131957
"AARS",8.37163463254488,8.40435494394649,7.4532693557271,7.3937200944607,9.44122294936624,9.43108856515324,9.69892028998976,9.7569598200373
"AARS2",4.80739004014401,4.68398887592835,5.02919078255779,5.02882495886652,4.77115617809501,4.7441734690109,4.61672603929854,4.5871016314007
"AARSD1",0.129716953799761,0.105699570434955,0,0,0.103694735842031,0,0,0
"AASDH",4.74295767658357,4.69249648283908,4.50542199561842,4.43731065679219,4.40059822032575,4.33085663102213,4.41181049963446,4.51625671350003
"AASDHPPT",5.91561334580406,5.91754000886745,6.06984579465801,6.122663280444,5.61447520053642,5.56846759114604,5.9725890102329,5.93140164566883
"AASS",1.4294405745202,0.876704607438234,1.37058440058978,1.15551501936959,9.88377951435395,9.8781645811452,10.2214468816831,10.2197531695891
"AATBC",3.04335943279516,2.91406285383686,2.76428182475211,2.56329319184703,2.19441672859794,2.09372672240076,0.722220240038453,0.746328246131957
"AATF",5.82753616610399,5.92116416642968,5.67104466026657,5.70840801621866,6.08577655907291,6.25125199294517,6.54095260896077,6.62296828972696
"AATK",2.79222627604825,2.60717026145749,3.45173213091673,3.28242090637386,1.79044634739186,1.37822037263907,1.28913792484186,0.803450078128011
"AATK-AS1",0.358663045541559,0.204180865780158,0.573300801118949,0.563075037232451,0.291091171894499,0.35407927318435,0.194568688943449,0.0945763299468143
"ABALON",1.82380389135239,1.68008345161021,1.80760646585932,1.15551501936959,0.376387245260064,0.430512224133745,0.194568688943449,0
"ABAT",8.20501634259447,8.22685030643194,7.70129760038664,7.70558874755536,7.75036974912052,7.70111417866978,7.97152862689406,7.97156735938555
"ABCA1",0,0.204180865780158,0.631257469206972,0.423320690739237,0,0.0969936745882134,0.194568688943449,0.0945763299468143
"ABCA10",0.460811874008967,0.5421056524403,0,0.628182898991922,0.605638939976352,0.503098739163044,0.843261033316929,0.746328246131957
"ABCA11P",2.36162164505017,1.98718447225467,2.06056823374846,2.09548638280769,3.81924252605821,3.65690595935317,3.69863017244219,3.80122010744541
"ABCA12",5.91561334580406,5.89744275162528,6.02460803049193,6.00195914619963,2.30732789403545,2.83182274814366,2.66496821399299,2.52171060496579
"ABCA13",0,0.204180865780158,0.0854117320096367,0.184476142895448,0,0,0,0
"ABCA17P",2.00379252932819,1.71390731896474,1.73015683214667,1.95027781948008,0.291091171894499,0.761646102262004,0.519185537568076,0.0945763299468143
"ABCA2",7.75845680929259,7.75572458610123,7.9223367308339,7.9444078779248,7.45373535814416,7.43676584437693,7.10342592931558,7.13929777015105
"ABCA3",7.56774723257548,7.52273505293471,7.13802810050495,7.23164802950933,6.056999045736,5.99855366481074,5.9857967834454,5.96151634744144
"ABCA4",1.37814730146529,1.4181104051304,2.44686657199786,2.367463295501,0,0,0,0
"ABCA5",4.36894411892539,4.14759378940448,4.3630272877935,4.29419293331664,4.41578894721136,4.37019907667772,4.17865608355308,4.18119841279263
"ABCA6",0.129716953799761,0.105699570434955,0.0854117320096367,0,0.291091171894499,0.273369309914827,0.194568688943449,0.18333227976665
"ABCA7",3.18440671472565,3.17914462308864,3.2258452677635,3.7455371923138,3.81924252605821,3.85710768292299,3.62456716665636,3.55735325217982
"ABCA8",0,0.105699570434955,0.0854117320096367,0.0951846650560229,0,0,0.282822860426277,0.559993523863203
"ABCA9",0,0,0.0854117320096367,0,0.291091171894499,0,0.282822860426277,0.18333227976665
"ABCA9-AS1",0,0,0,0,0,0,0,0
"ABCB1",0.129716953799761,0,0.166048232672891,0.184476142895448,0,0,0.100561918588521,0
"ABCB10",3.98772894044209,3.86857509615421,3.87399730438935,3.85158110041417,4.57762150297477,4.54368826671518,5.05612277766218,4.92941384862213
"ABCB11",0,0,0,0,0,0,0,0
"ABCB4",2.38779163080905,2.53331661849963,2.27572261253698,1.92458917801917,1.03090458617641,0.92907225879607,1.62925810486546,1.10553098430396
"ABCB5",0,0,0,0,0,0.0969936745882134,0,0
"ABCB6",5.26466605396933,5.36500936882421,5.26025842041659,5.26720508938914,4.50372018569111,4.63938181448752,4.58670027613802,4.38206386263871
"ABCB7",3.94430482963063,4.0383706876807,4.16143361850725,3.937574822604,4.68182656953741,4.52201794417706,4.93537989990996,4.80206210506284
"ABCB8",5.10425511245647,5.02780288855639,5.27396809773682,5.30751614615556,3.64112463566779,3.52367513140586,3.34600033846508,3.17990338933262
"ABCB9",3.92656248332474,3.71836872551065,4.12154953061433,4.14088657039771,3.55227099284468,3.40556370628456,3.0134117246044,2.78542638318177
"ABCC1",6.42390225322039,6.3567965342016,6.69468540033867,6.69739309340877,7.71754444794322,7.69966708420418,7.53991642876042,7.5721205992625
"ABCC10",4.76309125185741,4.81443366229446,5.11548082434386,5.10799099821816,4.3903814742182,4.27494692488744,4.08970153049819,4.24959542654852
"ABCC11",1.82380389135239,1.64544750932955,0.314942392960503,0.423320690739237,5.20047524165131,5.11224050235802,5.36998163544377,5.25533976758221
"ABCC12",0,0,0,0,0.605638939976352,0.273369309914827,0.365988061065639,0.492120630042134
"ABCC13",0.129716953799761,0.383014806922359,0.573300801118949,0.423320690739237,0,0,0,0
"ABCC2",1.09014095532253,0.752015728901208,2.27572261253698,2.44178579780254,0.200433510174067,0.35407927318435,0.365988061065639,0.559993523863203
"ABCC3",5.51965818061593,5.50199144788852,5.12307535937676,5.17761083559581,8.28220219317345,8.27601678861105,8.31054601185925,8.27714423876662
"ABCC4",2.92325038312063,2.95706519248393,2.87637185909598,2.80772325131944,5.78210174868434,5.84295081224367,5.85695313583314,5.95207417778663
"ABCC5",6.23860711688591,6.34064913081158,7.27158512760388,7.23164802950933,5.170936141958,5.21575807600998,5.26284404444128,5.27314288748109
"ABCC5-AS1",0.358663045541559,0.464752054953458,0.890537693404694,0.750195968497967,0.291091171894499,0.0969936745882134,0.100561918588521,0
"ABCC6",0.460811874008967,0.615521961161118,0.937236979062066,0.628182898991922,0.456920653790866,0.430512224133745,0.444619318985731,0.559993523863203
"ABCC6P1",0.248726769600225,0.105699570434955,0.0854117320096367,0,0,0,0,0
"ABCC6P2",0.358663045541559,0.105699570434955,0,0.184476142895448,0,0,0,0
"ABCC8",1.66166646824483,1.74695632049968,2.16235772292272,1.70073722215535,0.103694735842031,0.0969936745882134,0.100561918588521,0
"ABCC9",0.129716953799761,0.105699570434955,0.512918067707229,0,0,0,0,0
"ABCD1",6.46596497903092,6.3567965342016,7.22588055919667,7.2349177247153,3.61503837793845,3.64090959516696,3.45448609254077,3.46300329223834
"ABCD2",0,0,0,0,0,0,0,0.0945763299468143
"ABCD3",5.60020760092312,5.61818422683604,5.2394464892743,5.36355848198016,5.56082218256776,5.5102238507576,5.84794022980133,5.83023592447107
"ABCD4",5.70539717666114,5.6002108287528,5.57648341881218,5.56405025513726,4.28953387924757,4.1840400186037,4.20147930516974,4.28010184125859
"ABCE1",7.33537985851454,7.42592963368211,6.76594834107127,6.74678733731723,7.30869450663502,7.32732632753713,8.08557351216209,7.99436191138068
"ABCF1",6.94165124294467,7.00025679752968,6.95014043205864,6.97040140401858,7.17447074729223,7.21431355674874,7.39646007550932,7.43706813057081
"ABCF2",6.36254496450002,6.2938915789238,6.23314859358967,6.32276223251757,6.75207580365749,6.75337276631087,7.06738260058807,7.03508728182663
"ABCF3",5.78139547011381,5.70273433108655,6.10861649617143,6.10561771135575,6.06344383911272,6.13185992598187,6.25078770434888,6.22983240099496
"ABCG1",4.63238424117669,4.49751991711176,5.04260141803496,4.94825193314118,3.87892235289318,3.86401451819713,4.00141731036286,3.9728893417267
"ABCG2",2.5119617136455,2.55213748134919,2.73814438252709,2.76493653725166,0.740449320081205,0.638156515242526,0.365988061065639,0.559993523863203
"ABCG4",0.129716953799761,0,0.512918067707229,0.628182898991922,0.200433510174067,0,0.100561918588521,0
"ABCG5",0,0.105699570434955,0,0,0,0.187875149804185,0.100561918588521,0
"ABCG8",0,0,0,0.0951846650560229,0.200433510174067,0,0,0
"ABHD1",1.52686037267172,1.33360726289036,1.5910504777614,1.63889217809051,0.605638939976352,0.503098739163044,0.282822860426277,0.26694289759043
"ABHD10",4.89210460176376,4.94833450927006,4.69399547891505,4.77220354290534,4.49897320756997,4.65140836109129,4.78860615161147,4.90678336886811
"ABHD11",6.23500770833407,6.17294756350229,6.47588392605169,6.45873821702056,5.70999393258383,5.65861674464677,5.61491620070054,5.55469542745806
"ABHD11-AS1",1.37814730146529,1.87206478322782,1.37058440058978,1.57427677598962,0.533195252192086,0.761646102262004,0.365988061065639,0.18333227976665
"ABHD12",6.20404463803119,6.30086345689816,6.07768373644421,6.12407469539992,6.49390439800376,6.41775150941438,6.51157460509088,6.53821520482142
"ABHD12B",0.129716953799761,0,0.0854117320096367,0.0951846650560229,0.456920653790866,0.35407927318435,0.590086441370835,0.345972202576834
"ABHD13",4.38851705796484,4.45814732604062,4.35874496888408,4.30418870219988,4.78291993681617,4.6474106413618,5.04354614097055,5.04643000200503
"ABHD14A",1.93446777459049,1.87206478322782,2.18188133866686,1.73069316090594,1.31639819208572,0.980824927310691,0.900174647532571,0.962382588961748
"ABHD14A-ACY1",0,0,0,0,0,0,0,0
"ABHD14B",4.89210460176376,4.75068507756729,4.13663557085193,4.31411569127868,4.43082138990474,4.36046358916931,4.34162963130176,4.15948372879635
"ABHD15",4.09487062442254,4.05165801186142,4.0595765506641,4.14645334009133,4.49897320756997,4.56079317099654,4.56486414446078,4.56249284659287
"ABHD16A",5.1546594750346,5.1867964627073,5.22069153649961,5.04977027685327,5.170936141958,5.1180300516845,5.23822184334932,5.22429950667909
"ABHD16B",3.68414073245547,3.68465052390358,3.3689842151639,3.54939000381919,2.58326868784793,2.24953318065961,1.81831259741651,1.96839581394263
"ABHD17A",2.307812975872,2.1442817975916,2.29378001118541,2.367463295501,2.43210033757726,2.51825389933298,2.50904070129438,1.89144718371401
"ABHD17B",5.11212517836408,5.05774539550788,4.79887056829314,4.79009600875649,4.38009185975104,4.44119360750925,4.54269242279055,4.49474023621988
"ABHD17C",6.22051959393043,6.28969222252009,6.25058816078472,6.1041881145896,7.26532611482776,7.26802599102979,7.5774793532223,7.50751762871858
"ABHD18",4.46425674620246,4.47796793208346,4.5015426962437,4.40051252679254,5.06250934835538,4.876433383241,5.04984816381429,5.1574044018382
"ABHD2",8.3476692490912,8.29512618638183,7.34972562485037,7.32112502174854,8.82826217524852,8.82985691532651,8.82516653950218,8.80678520417216
"ABHD3",3.44338096616938,3.39259270777204,4.00581785143423,3.83788424164745,4.22200569961564,4.42260070429177,4.6419742150172,4.59521215440566
"ABHD4",4.20935194944547,4.20223518515735,4.75065797631767,4.74677533193058,4.55949803054706,4.517644543595,4.76964062400023,4.6232452135497
"ABHD5",4.5991702067756,4.60957397492609,4.61720038391208,4.75043548872128,5.13467186285376,5.23719605433518,5.45078456743144,5.44229259571708
"ABHD6",1.70394086813659,1.37647744711831,1.80760646585932,1.84465918511725,1.47950111904188,1.33909904615183,1.5951922479889,1.72402207035826
"ABHD8",2.73221313948218,2.824010649027,2.54058506939652,2.47755886601588,2.58326868784793,2.65196376905695,2.18185267661033,2.24072616244315
"ABI1",6.31389865375927,6.3567965342016,6.37241663698592,6.37230014568398,6.42800636709152,6.35540060075118,6.71263479838253,6.68413081524629
"ABI2",6.68492516033904,6.70362356655392,6.60623452780549,6.73390327113402,7.35998877278864,7.33728723820913,7.50134928746551,7.44830518132309
"ABI3",0,0.105699570434955,0,0,0,0,0,0
"ABI3BP",0.884958320537649,0.464752054953458,0.890537693404694,1.11065469113022,0.977304279855247,0.503098739163044,0.365988061065639,0.26694289759043
"ABL1",6.90474677908511,6.86190968685677,6.77802524286435,6.73759618886732,6.66787701348131,6.65226727313668,6.52746782676507,6.62395965576469
"ABL2",6.2984618139035,6.22372273767128,6.55475007374709,6.50713827812474,6.44043898065978,6.43987774386392,6.04693352243632,6.13565986311628
"ABLIM1",7.51752043398689,7.49686079392957,7.43049664676752,7.41116760384468,8.34273305892878,8.33095142894825,8.55277230343348,8.53840469326021
"ABLIM2",3.04335943279516,2.99882277546421,3.2258452677635,3.18840937235794,2.54693548773576,2.65196376905695,2.43393435876161,2.71273830273811
"ABLIM3",4.82665005473477,4.86423226232826,5.13814553569216,5.08498387778239,0.291091171894499,0.35407927318435,0.722220240038453,0.345972202576834
"ABO",0,0,0,0,0,0,0,0
"ABR",6.51872686925457,6.60905125671019,6.88537585484983,6.9086822689768,7.64581159009567,7.66053252325849,7.67038930763188,7.67996153698395
"ABRA",0.358663045541559,0.464752054953458,0.166048232672891,0,0.456920653790866,0.701222189508388,0,0
"ABRACL",4.99358025342739,5.17166279258319,5.30990280802965,5.29503951082814,5.93226343933875,5.9162188553666,6.46988375436694,6.3521298516368
"ABT1",5.22529747471275,5.23999974302418,5.20646356583417,5.04083092122648,5.18873207896272,5.06806207265212,5.20472460735211,5.17103386975067
"ABTB1",3.99625909294046,3.7755433321407,4.32840745356688,4.19561066350086,4.01148873904472,4.08110176626793,3.77669510608458,3.77289770645522
"ABTB2",5.38971747505417,5.41470330792925,5.56351771698217,5.71965478521908,5.53322838771179,5.66456290738402,5.44840133416215,5.43778951574103
"ACAA1",5.79368155095945,5.84116497582124,5.79982489676268,5.66057921407196,5.70175486894135,5.75836694333911,5.8801265331169,6.05268730697312
"ACAA2",7.0315392344555,7.13665756562775,7.10900154052696,7.20121395773309,8.94171074382829,8.90962939215452,9.30958580803272,9.29938081599932
"ACACA",6.60909248742349,6.58183310741847,6.2237605680238,6.2235480795146,7.18927975692195,7.17874673059242,7.15476083568924,7.19905761624373
"ACACB",3.25719044917713,3.47380404808352,3.45173213091673,3.30250576306771,2.85993579587727,2.85973422022466,2.47197622701818,2.62038390140968
"ACAD10",4.94152766719517,4.8940445272969,5.02379142802718,5.0616039013352,5.10373936149622,5.14663434035375,5.2546832465391,5.32527085890466
"ACAD11",0,0,0,0,0,0,0,0
"ACAD8",3.82487619755931,3.94888540282862,3.7937912893406,3.83098673766608,4.59996029903561,4.56927016959681,4.78483293917814,4.78443622117566
"ACAD9",5.93570911313071,5.91390672421833,5.92675084248628,5.96305596650901,5.70588028229641,5.66060152319402,5.82974372017743,5.8557782575529
"ACADL",0.729925297124303,0.991468976285963,0.631257469206972,0.628182898991922,1.03090458617641,0.819640705672855,0.843261033316929,0.858396112412871
"ACADM",4.91027312500061,4.87174328183145,4.79570604035787,4.79009600875649,5.43724023565192,5.5102238507576,6.27115833688748,6.12309348046925
"ACADS",2.77249798228909,2.24024882225941,2.31161418665829,1.81700052625675,3.26971053812672,3.27691345587857,3.31494051999168,2.99610585497365
"ACADSB",5.52556325783522,5.49471312107984,5.25104571823206,5.44487006882432,4.44569881299505,4.50885776763699,4.93537989990996,4.81947524423812
"ACADVL",7.25679964358313,7.20142631523719,7.42333786011223,7.38609348143998,7.90369943459457,7.85334000939003,8.0627734183751,8.08821954464368
"ACAN",0,0,0,0,0,0.0969936745882134,0,0
"ACAP1",2.28013684003189,2.04147332632422,2.44686657199786,2.52960834796672,1.31639819208572,1.41630879982916,0.590086441370835,0.686851168065641
"ACAP2",7.05826362814516,6.9985425227211,7.21762779353428,7.18169196698,6.8596734489036,6.70610981950939,6.87227847402745,6.82614152463882
"ACAP3",4.90121746376601,4.77492209209269,5.57094095162026,5.60100958967711,5.49797698482651,5.38856601955266,5.19338376905745,5.16831825756288
"ACAT1",5.89295142046705,5.81996705633263,5.51431270118331,5.55151703202628,7.55268138844631,7.52384100374986,8.00394224698633,7.96922896556417
"ACAT2",3.49244470571414,3.50311718004794,3.31695707223891,3.53248279511212,2.83000915585413,2.95337935686085,3.45448609254077,3.31371568011636
"ACBD3",6.02387230010193,6.11558286621469,6.16978345782971,6.2156259685335,6.53506257995866,6.50318483402289,6.74017451188177,6.65920258057127
"ACBD4",3.31288409369049,3.54129727584292,3.41095135793044,3.41747481367416,2.93214417106764,2.81766186638465,2.47197622701818,2.82734387152355
"ACBD5",6.24219756754636,6.26137972495695,6.36816213877389,6.38295033913761,5.86191098692139,5.8324250071129,6.19074540310883,6.10616620208656
"ACBD6",6.14005064524029,6.16685480359615,5.86468326177717,5.9834164902131,5.86744620350552,5.80217796361606,5.91851448888732,5.88253400515036
"ACBD7",3.67354271366796,3.70160812882721,3.98374064736593,3.96933082476224,0.674618200597483,0.819640705672855,1.0076791026869,0.686851168065641
"ACBD7-DCLRE1CP1",0,0,0,0,0,0,0,0
"ACCS",2.53556292891369,2.58905825574995,2.32923059054318,2.65987115955141,2.81480977543858,2.85973422022466,3.14874184990086,2.79953463653414
"ACCSL",0,0,0.0854117320096367,0,0,0,0,0
"ACD",3.9705158204481,4.10998150196503,4.09089578204342,4.10130588481298,4.39549889125563,4.34573605793676,4.1199665813094,4.25983607355657
"ACE",0.460811874008967,0.5421056524403,0.449897251504892,0.494889458966766,0.803407155558496,0.638156515242526,0.282822860426277,0.686851168065641
"ACE2",0.129716953799761,0,0.166048232672891,0.494889458966766,2.45188557518025,2.35134606953082,3.08879681894743,2.9713930536916
"ACER1",0,0.204180865780158,0,0,0,0,0,0
"ACER2",3.59709317792788,3.56001498404857,3.39431070811667,3.42665449556362,1.82119621213488,2.31147891035208,2.13519881234022,1.83776905750166
"ACER3",4.37549798122442,4.60056147041079,4.2794066287383,4.09556180238731,5.447131589573,5.38616903667988,5.76418537065902,5.71772772969534
"ACHE",2.03724444316241,1.68008345161021,2.27572261253698,2.57984519753316,1.13247721618194,1.41630879982916,1.05856924475808,1.19363563389393
"ACIN1",7.67855970304914,7.60727784388261,8.04534460064256,8.09774204687143,7.95572714555915,7.90657606189511,8.09817070793075,8.11173204563808
"ACKR1",0,0,0,0,0,0,0,0
"ACKR2",0.358663045541559,0.204180865780158,0.242415299225356,0.184476142895448,0.803407155558496,0.35407927318435,0.365988061065639,0.345972202576834
"ACKR3",7.70871761588508,7.68447631145384,7.47519375001253,7.42669196509842,2.6533001207599,2.6359122062127,2.83516297591214,2.78542638318177
"ACKR4",0.358663045541559,0.105699570434955,0.166048232672891,0.268561814287331,0.103694735842031,0,0,0
"ACLY",8.45522031415276,8.39167584491347,8.30106630676982,8.30669722005273,8.53121522914964,8.55421688949702,8.56189569980418,8.59688021885145
"ACMSD",0,0.383014806922359,0.242415299225356,0.0951846650560229,0.200433510174067,0.0969936745882134,0,0
"ACO1",4.26688634945597,4.23172047157958,3.7937912893406,3.7528545047117,4.98654639016809,5.05000481460361,5.35479129123155,5.3755808219315
"ACO2",5.3602823321566,5.34356244311947,5.6830830105682,5.71965478521908,5.84330536553793,5.97322534872244,6.3280088359812,6.31332451764275
"ACOD1",0,0,0,0,0,0,0,0
"ACOT1",0.645677848117698,0.935227659192209,0.573300801118949,0.750195968497967,0,0,0,0
"ACOT11",0.129716953799761,0.105699570434955,0.512918067707229,0.348015394552092,1.13247721618194,0.92907225879607,0.657665548875869,0.686851168065641
"ACOT12",0.129716953799761,0,0,0,0.103694735842031,0,0,0
"ACOT13",4.73278453363226,4.70095421416369,4.84552393785776,4.91602328576599,5.37123853609179,5.28429756455795,5.43401866222909,5.30068277240394
"ACOT2",3.2991609444099,3.64136342681443,3.66097248044558,3.54939000381919,0.103694735842031,0.187875149804185,0,0.0945763299468143
"ACOT4",4.47039250571585,4.54527111015056,4.24269438295014,4.27906821290161,0,0.0969936745882134,0.100561918588521,0.18333227976665
"ACOT6",1.02493615349342,0.991468976285963,0.792343920743806,0.494889458966766,0,0.0969936745882134,0,0
"ACOT7",4.0131695654144,3.79936970981,3.60422087895643,3.78889451011926,4.96948978824668,5.07700664882636,5.00838416993794,5.15191635614593
"ACOT8",3.09192360676559,2.94287302317523,3.09808623494463,3.09936865792332,3.41789738153731,3.29746798436842,3.36634150358357,3.47184012742346
"ACOT9",4.57089550699655,4.554634576867,4.49375266310988,4.34349328517324,4.69017989991201,4.65539503371138,4.92855624889505,5.05821294696389
"ACOX1",6.3756809244075,6.34200167215264,6.40600835808384,6.5381729462716,7.60663240682743,7.57367017948922,7.37277664377907,7.28805512700676
"ACOX2",0.645677848117698,0.752015728901208,0.383997267292723,0.348015394552092,0,0,0,0.0945763299468143
"ACOX3",4.16464352856276,4.22587142609222,4.38003057306114,4.38646759228377,4.81000132629716,4.75536068462761,4.71517112687811,4.76299691369703
"ACOXL",0,0.296367056700623,0.166048232672891,0.184476142895448,0.200433510174067,0.187875149804185,0.100561918588521,0.0945763299468143
"ACOXL-AS1",0.358663045541559,0.204180865780158,0.0854117320096367,0.268561814287331,0.376387245260064,0.187875149804185,0.100561918588521,0
"ACP1",5.49579316241739,5.45526279723093,5.34062781100153,5.44034511501657,7.70162230782518,7.66449409665469,8.13938424737296,8.14353492938719
"ACP2",4.43318030641084,4.59149231074132,5.01565431735587,4.93544673939802,3.61503837793845,3.68837622818497,3.60757931266513,3.43616330390819
"ACP5",0.809523302303716,1.24384486021713,1.92810981962187,1.95027781948008,0.291091171894499,0.503098739163044,0.100561918588521,0
"ACP6",3.43084980908707,3.42358513802688,3.69534100787566,3.65470613196166,6.64657309838509,6.60769795672262,6.74503747180942,6.6869796279746
"ACP7",0.729925297124303,0.5421056524403,0.573300801118949,0.348015394552092,2.35012897726207,2.24953318065961,2.2046257811713,2.11097727578416
"ACPP",2.62628648216107,2.24024882225941,1.5910504777614,1.89843481927288,2.17073397054109,2.13998594632756,2.29228512118273,2.11097727578416
"ACPT",1.02493615349342,0.615521961161118,1.02633153613407,0.690478926159452,1.40025336570358,1.62586519479919,0.444619318985731,0.492120630042134
"ACR",0.248726769600225,0.105699570434955,0,0.184476142895448,0,0.0969936745882134,0,0.18333227976665
"ACRBP",0,0.105699570434955,0.383997267292723,0.184476142895448,0.376387245260064,0.430512224133745,0.194568688943449,0.0945763299468143
"ACRV1",0.460811874008967,0.464752054953458,0.166048232672891,0.0951846650560229,0.376387245260064,0,0,0.0945763299468143
"ACSBG1",0.358663045541559,0.383014806922359,0.383997267292723,0.184476142895448,0.456920653790866,0.273369309914827,0,0.0945763299468143
"ACSBG2",0.460811874008967,0.615521961161118,0.842276062981256,1.19902238850977,0.291091171894499,0.572207478243677,0.282822860426277,0.0945763299468143
"ACSF2",5.77645159117843,5.87145273201376,5.94971055975268,5.84648241266146,5.80343463151058,5.82889927027164,5.98907991968971,6.00630208904158
"ACSF3",5.1546594750346,5.12842395911709,5.21596445330194,5.29001848717636,5.54017647281065,5.55572622384561,5.26012890442861,5.36138467334568
"ACSL1",4.38202220528523,4.27767826974607,4.8667897480471,4.89963489268424,7.20685221786099,7.17389122152764,7.54327042723124,7.55350998916157
"ACSL3",6.30362580164035,6.31608401481864,6.93439967191007,6.9790067705373,8.64596755997428,8.65547073546096,9.06435939038302,9.00529085338452
"ACSL4",0.358663045541559,0.383014806922359,1.02633153613407,0.967043009611682,4.41578894721136,4.47767564074364,4.93197210870709,4.8090526018078
"ACSL5",0.248726769600225,0.296367056700623,0.631257469206972,0.348015394552092,0.200433510174067,0.187875149804185,0.100561918588521,0.0945763299468143
"ACSL6",0.248726769600225,0.204180865780158,0.242415299225356,0.563075037232451,0,0,0,0
"ACSM1",0.248726769600225,0.5421056524403,0.314942392960503,0.423320690739237,0.103694735842031,0.187875149804185,0,0.0945763299468143
"ACSM2A",0,0,0,0,0,0,0,0
"ACSM2B",0,0,0,0,0,0,0,0
"ACSM3",0.460811874008967,0.815706821434541,0.242415299225356,0.563075037232451,0.291091171894499,0.572207478243677,0.590086441370835,0.803450078128011
"ACSM4",0,0,0,0.268561814287331,0.291091171894499,0.0969936745882134,0.657665548875869,0.420896273298475
"ACSM5",0.358663045541559,0.815706821434541,0.512918067707229,0.423320690739237,0,0,0,0
"ACSM6",0.556203912676246,0.383014806922359,0.383997267292723,0.423320690739237,0,0,0,0
"ACSS1",5.18855103701177,5.09030185708474,5.03992924513443,5.010626575171,0.291091171894499,0.0969936745882134,0,0
"ACSS2",3.92656248332474,3.87606359829987,3.78104632529491,3.84474892561253,5.01674913248097,4.88664407041745,4.95565931726488,5.05527622047049
"ACSS3",4.85506639011538,4.86799266009748,5.78553903622288,5.73266615378675,6.78657001784983,6.81615285288039,7.12298460368428,7.17084444080922
"ACTA1",0,0,0,0,0.200433510174067,0.0969936745882134,0,0.18333227976665
"ACTA2",3.33994488298006,3.19120180407003,1.67611294061762,1.50663113161956,0.803407155558496,0.761646102262004,1.05856924475808,0.686851168065641
"ACTA2-AS1",0.129716953799761,0.204180865780158,0.166048232672891,0,0.103694735842031,0.187875149804185,0,0
"ACTB",12.1418642972117,12.1511773428719,11.5331414995491,11.521483422942,11.60613989175,11.5679745599477,11.3873606244733,11.4143138028613
"ACTBL2",0,0,0.0854117320096367,0.0951846650560229,0.200433510174067,0.0969936745882134,0.100561918588521,0
"ACTC1",0,0,0,0,0,0,0,0
"ACTG1",11.1060635058339,11.0759062727278,10.51808130204,10.5050452911523,12.4521824273279,12.4608705291137,12.7434939653819,12.7740949972819
"ACTG1P17",0.129716953799761,0.204180865780158,0.383997267292723,0.494889458966766,0.103694735842031,0.0969936745882134,0.194568688943449,0.345972202576834
"ACTG1P20",4.67551261762563,4.67113265154379,4.26574878047712,4.35796075453595,5.9909163317144,5.94418914985718,0.722220240038453,0.858396112412871
"ACTG1P4",0.556203912676246,0.464752054953458,0.686975514642814,0.268561814287331,1.35893494267662,1.41630879982916,0,0.18333227976665
"ACTG2",2.58163772934439,2.77678501027424,0.573300801118949,0.915809739793649,0,0,0.365988061065639,0.0945763299468143
"ACTL10",3.24292449537398,3.22678028583955,3.61861944015345,3.89852127641534,1.35893494267662,1.33909904615183,0.843261033316929,0.559993523863203
"ACTL6A",6.60909248742349,6.68242508628569,6.43069862113307,6.44638016656156,6.36287784980286,6.26827313672086,6.83262298260097,6.79743039691589
"ACTL6B",0,0.105699570434955,0.0854117320096367,0.0951846650560229,0,0,0,0.0945763299468143
"ACTL7A",0.460811874008967,0.296367056700623,0,0.184476142895448,0,0.0969936745882134,0,0
"ACTL7B",0,0,0,0,0,0,0,0
"ACTL8",0.248726769600225,0.615521961161118,0.166048232672891,0.348015394552092,0.200433510174067,0,0,0
"ACTL9",0,0,0,0,0,0,0,0
"ACTN1",7.80775019158175,7.87170308911884,7.44571832280916,7.36655058629807,8.5151426442779,8.49677240262191,8.63602233055882,8.60593993779392
"ACTN1-AS1",0.248726769600225,0.105699570434955,0,0.0951846650560229,0,0.187875149804185,0,0
"ACTN2",0,0.105699570434955,0.0854117320096367,0,0.103694735842031,0,0,0
"ACTN3",0.129716953799761,0,0.242415299225356,0.0951846650560229,0.103694735842031,0,0,0
"ACTN4",9.3894259917806,9.35928898663735,8.88441021163783,8.87847970789351,8.74626491474917,8.77731910060018,8.88719026313059,8.89627830359937
"ACTR10",6.56246462384178,6.57609744539909,6.48278727705774,6.51684136445744,5.35294055650495,5.3981143234871,5.63601316972558,5.69337817668959
"ACTR1A",6.32917206652484,6.25277648304672,6.34669939042073,6.36157074581192,6.04565091342899,6.10733056898733,6.22177678409878,6.1439770507998
"ACTR1B",6.39999305102984,6.37936700341048,6.4111871244553,6.33011879438763,6.24024389717009,6.30172456358068,6.11011482717806,6.20487301471424
"ACTR2",8.50426359159472,8.57423840145041,8.47460120044368,8.5149632817571,9.1515416942761,9.11537413046205,9.70791463662231,9.6409153863786
"ACTR3",7.38331902212976,7.38255466378852,7.34432104370353,7.33459873638571,8.47128489811934,8.43868139146809,8.94433329770089,8.91927477953986
