Hugo name,MCF7_1,MCF7_2,MCF7_3,MCF7_4,MCF7_13,MCF7_14,MCF7_15,MCF7_16
VWDE,2.635835635,2.499399459,2.986518337,2.440811376,2.373116411,2.460244545,2.715897762,2.457171376
GNA12,3.658645654,3.697506959,3.751934973,3.80182086,3.660175639,3.965913544,3.57282905,3.63650862
C7orf50,6.458672365,6.539470586,6.704346347,6.60345425,6.392587044,6.788163657,6.197045624,6.322285118
SDK1,0.77826662,0.837714814,0.552484298,1.21081899,0.430763772,0.493206671,0.787256923,0.670704397
WASH2P,3.464472235,3.509645176,3.218774969,3.156860936,3.094717451,2.678006532,2.999556303,2.833066164
CCZ1B,5.527161064,5.689500453,5.435161843,5.460536169,5.511626165,5.496465545,5.550599046,5.334264345
C7orf26,4.377394489,4.38078485,4.334346592,4.340092213,3.943771331,4.180092151,3.863987993,3.621735417
RBAK,3.797780827,3.7617746,3.906467343,3.820546611,3.740247596,3.792376456,4.010305426,3.970200245
CREB5,0.165587839,0.164360228,0.04055021,0.21661131,1.03215728,0.32604371,0.393543605,0.668269833
FERD3L,0,0,0,0,0,0,0,0
EGFR,0.51772922,0.589672417,0.659944646,0.787401537,1.092951601,0.713852392,0.731098937,0.756079637
LINC00525,0,0,0,0.062526964,0.058209112,0,0,0
CDCA5,4.424485452,4.374955996,4.619260398,4.478428266,5.064158564,5.238897656,4.914717586,4.997536299
IGFBP3,1.018114255,0.980661482,0.967614999,0.788870264,0.586541868,0.529385199,0.256067427,0.495714603
PURB,3.298130404,3.226015216,3.157627463,3.372098204,3.160534622,3.207792921,3.214838203,3.216656627
0,0.560978039,0.604878817,0.896801935,0.433626099,0.851048184,0.541269992,1.115885553,1.210931176
IGFBP1,0,0.057634787,0,0,0,0,0.045917081,0.042013616
SSC4D,0.529982819,0.607493662,0.619829912,0.5071705,0.782551989,0.582061693,0.722040148,0.787475929
MDH2,6.429117127,6.490151316,6.752066147,6.661008455,6.710489626,6.955545297,6.580339982,6.810160296
POMZP3,1.271610932,1.361959209,1.468838731,1.123739025,1.472851649,1.60468339,1.874907106,1.358019221
0,0.90331521,0.790472627,0.762824178,0.640400667,0.945185919,0.6895747,0.891722471,0.472862044
GBAS,3.886111127,4.112091237,3.942129735,3.784734293,3.768957085,3.751870721,3.799398198,3.67158777
CCT6A,6.70564621,6.686822646,6.704526185,6.752079531,7.161121803,7.340962764,7.24763325,7.24697806
PSPH,3.671542482,3.851519191,3.670217178,4.026366301,4.147331123,4.507236479,4.525624163,4.536314054
TRIM50,0,0.11144536,0.381524817,0.046199907,0.17153223,0.201197223,0,0
ZNF92,2.547454765,2.357492888,2.533097325,2.375292489,2.259356862,2.290141263,2.383906083,2.399031604
ATXN7L1,2.377240382,2.558647241,2.713832161,2.46299984,2.345597918,2.515336517,2.569128914,2.215315159
TMEM168,3.774449733,3.740722526,4.124931889,3.867303454,3.76532257,3.943293116,3.902546358,3.976620255
ASB15,0,0,0,0,0.013954782,0.013310675,0,0
C7orf43,4.847385635,5.082029788,4.916113536,4.690685271,4.310594606,4.179670279,4.2888753,4.036811006
SLC12A9,5.301792477,5.427096581,5.247616161,5.294220047,4.655735351,4.637401582,4.670018844,4.427190467
GIGYF1,4.942613027,5.202586196,4.940763442,4.724868515,4.877503781,4.431429072,4.786643406,4.711792225
TRIM4,4.34723335,4.338089197,4.392708958,4.364131152,3.845761001,3.838034038,3.926872365,3.888947768
MEPCE,6.164432318,6.160736694,6.333429101,6.246757697,6.263085125,6.381193374,5.996815797,6.100010483
ZAN,0.025931278,0.051629501,0.007237561,0.022583997,0.006979827,0.006599754,0.047044424,0.012082072
TMEM209,3.242404341,3.257277703,3.379138504,3.376539055,3.445028755,3.778587076,3.515573695,3.592516837
AGBL3,2.423876629,2.287345219,2.21740445,1.910022651,2.323851368,2.07278153,2.681984414,2.180561638
STRA8,0,0,0,0,0,0.064786853,0,0
ZC3HAV1L,0.562331823,0.571370038,0.462093164,0.23900447,0.307719949,0.313618524,0.471029263,0.368481178
TMEM140,2.24017387,2.134556106,2.421549173,2.330988563,1.862621985,2.126768064,2.430740226,1.934916513
TLK2,5.608534277,5.417096378,5.709737273,5.717380315,5.582010976,5.695704355,5.514172769,5.727084538
EPHA1,3.434578858,3.515321377,3.516885042,3.441702576,3.401630467,3.497139692,3.588732622,3.625515984
NOM1,3.927801661,3.720037631,3.684515807,3.814201756,4.119796057,4.113492147,4.246810891,4.160379722
CNPY1,0,0.154423779,0,0,0,0,0,0
NCAPG2,5.175584479,5.21445124,5.230741003,5.226308142,5.739418794,5.84198318,5.779067944,5.829910432
ASB10,0.035364764,0,0,0.03975283,0,0,0,0
NLGN4X,0,0,0,0,0,0,0.223596775,0
SHROOM2,0.690251696,0.810413489,0.889100457,0.832263799,0.52383993,0.538287843,0.514347518,0.564166444
RAB19,1.398191643,1.542426458,1.772945559,1.775193855,1.155859308,0.945122978,0.96052802,1.219140635
LUC7L2,5.21235144,5.105426657,5.310183772,5.211841583,5.002967995,5.211826012,4.99336188,5.118330652
DENND2A,0.384507417,0.39616497,0.440485571,0.243302268,0.488869726,0.241500973,0.346259123,0.342898312
TMEM27,0.391115501,0.783727357,0.903348378,0.736400524,0.475361978,0.606491502,0.463520973,0.601953184
SH3KBP1,2.604541072,2.609407482,2.738497644,2.774525638,2.867244139,3.374548484,3.008553221,3.029792096
TMEM47,0.540865456,0.890270796,0.644904706,0.761056297,0.475047518,0.44270787,0.515095767,0.391771019
LANCL3,0.056225862,0.028605926,0.080888476,0.028461936,0.078429487,0.138058199,0.118856045,0.135911878
SYTL5,1.208710771,1.112846897,1.20295677,1.191025646,3.895418963,3.921331591,3.871232542,3.929317595
CASK,2.62381537,2.771560249,2.964284025,2.811191507,3.131668498,3.175211597,2.698069533,2.972396733
KDM6A,3.068614065,2.882801493,2.751386593,2.728969702,2.30282789,2.312644846,2.67226692,2.45438649
SPIN2A,0.470445238,0.703347036,0.823941707,0.256267952,0.599039703,0.445601707,0.61273465,0.553578734
MSN,0.531634479,0.735906845,0.619843994,0.604726083,0.44541631,0.337861775,1.066226994,0.534353499
AKAP4,0,0,0,0,0,0,0,0
CCNB3,0.107754413,0.099090889,0.149939574,0.141530886,0.208514763,0.184187603,0.303869572,0.34397285
HDAC8,2.893274831,3.01547616,3.102021458,2.92506896,2.887170402,3.330489562,3.1464418,3.033636196
SLC16A2,0.082308008,0.201641388,0.130832711,0.265577318,0.128408495,0.180135128,0.22082274,0.064649188
CXorf36,0.467466262,0.21380887,0.202939223,0.278640207,0.265297661,0.209636771,0.282407778,0.283337466
ZNF157,0.273437114,0.252043795,0.284286695,0.351394268,0.227396069,0.318824696,0.240935852,0.287439197
ZNF182,1.557287542,1.553935501,1.598460492,1.570375492,1.715282786,1.620422192,1.780574674,1.596243437
CHST7,0.661935624,0.923499113,1.019765954,0.686189432,0.701203922,0.707902864,0.804868047,0.665733847
KRBOX4,2.342659986,1.967858427,1.901034851,1.902320602,1.524078725,1.777076689,1.598832052,1.649261352
NDUFB11,5.300493505,5.108771157,5.436055206,5.408895243,5.001099636,5.348834361,4.985067739,5.112195518
ZNF41,1.690358984,2.036679154,1.805445179,1.961956647,1.516968222,1.764312181,1.787440823,1.685316752
RAB41,0.291124938,0.320153066,0.43715102,0,0.30080434,0.233484393,0.070543345,0.390784329
ZMYM3,3.050489508,3.118582326,3.146337521,3.207407187,3.00013705,2.972892963,2.972155908,3.109606281
TAF1,3.059486803,3.216440896,3.072676933,3.001890495,2.965038045,2.812670722,2.955757299,2.753705076
GPR174,0,0.120196381,0,0,0,0,0,0
NONO,6.649591031,6.697412433,6.73178062,6.669239411,6.886111127,6.782801688,6.689816313,6.684846783
CCDC120,1.540533215,1.460669182,1.221703885,1.339844303,1.117907775,0.655217171,0.699487669,0.92948728
LPAR4,0.398731244,0.585088491,0,0.174539368,0.177971354,0.30917153,0.863673668,0.167621263
EBP,5.416282414,5.255194789,5.469150118,5.401412025,5.776035537,6.11483341,5.718252016,5.880538604
AWAT2,0,0.071982008,0,0,0,0,0,0
OGT,4.383655914,4.565664191,4.514747187,4.488058632,4.380403919,4.361059468,4.617128011,4.503666755
SNX12,3.73899476,3.616334169,3.878303554,4.035043196,3.611455697,3.822505825,3.423376475,3.556907578
ITGB1BP2,0.36077778,0.5479591,0.444435963,0.600204088,0.593021925,0.298619609,0.451363584,0.782960374
IL2RG,0.961411446,0.890382874,0.727343697,0.910500124,0.97103398,0.325336904,0.788982153,0.515142204
ACRC,0.780021111,1.053250385,0.726981145,1.068602027,0.559187334,0.549248251,0.731429174,0.479755176
ZNF711,0.665799325,0.433478684,0.586134455,0.52733262,1.437462131,1.438393996,1.646909162,1.563021422
CPXCR1,0,0,0,0.053311423,0,0,0,0
DIAPH2,1.57544788,1.521070844,1.462104684,1.54467826,1.802499305,2.066223549,2.042584808,1.989277092
NXF3,0,0,0.02721224,0.063104317,0.025924334,0,0.150077398,0
RIPPLY1,0,0,0,0.093625617,0,0,0,0
PRPS1,2.671931912,2.749373363,3.006736063,2.966441542,2.725025629,3.003305392,2.642445121,3.051178917
CXorf57,1.468176646,1.020804417,1.535211912,1.407238528,1.030434962,0.571365183,1.094094158,0.939681698
FRMPD3,0.205415035,0.23855332,0.041979564,0.069226459,0.166388954,0.282018649,0.279490314,0.26497953
HTR2C,1.236437512,1.224744157,1.284733245,1.256153197,0.977791325,1.094404994,1.141864358,1.085451851
DOCK11,1.064020563,0.983123856,1.156856083,1.057990857,0.298772085,0.367640567,0.486322051,0.309116802
IGSF1,0.205550162,0.422709873,0.476704152,0.303458133,3.905110174,3.894420058,3.736345102,3.926872365
ARHGAP36,0,0,0,0,0.24347289,0.420789584,0.378719134,0.411387195
GPC3,0.166657607,0.091142889,0.169453003,0.094129435,0.125564749,0.381792795,0.097522884,0.082491551
GPR119,0,0,0,0,0,0,0,0
RBMX,7.488972848,7.459792247,7.557861896,7.536083992,7.640331712,7.670812016,7.625007413,7.720463169
MCPH1,3.488180775,3.569697663,3.498021039,3.571167105,3.689030727,3.728910947,3.815011766,3.729911632
MFHAS1,2.364387531,2.532523934,2.519320476,2.485547905,2.510354341,2.759937703,2.502014834,2.644080079
FBXO25,3.726024651,3.655168618,4.070191803,3.978451923,2.939858441,3.165772083,3.543013255,3.047023547
FATE1,0.117023934,0.197442709,0.197805016,0.066616629,0,0,0,0.310991513
MAGEA4,0,0.039365697,0,0,0,0,0.037902693,0
NSDHL,3.764452319,3.572998776,3.866314561,3.721132008,3.9276405,4.016763725,3.850459408,3.924689008
ZNF185,2.443699469,2.494773999,2.631360428,2.702083454,2.208130159,2.378286878,2.067077636,2.210744195
CETN2,4.930287904,4.897908365,4.97231585,5.121732425,4.590667883,4.886301385,4.718958858,4.845038354
RPL10,9.915408858,9.857121029,10.04993021,10.09696546,9.758741226,10.03567889,9.705473423,9.857573625
CSGALNACT1,2.957909028,2.842148163,3.001193336,2.723077947,1.439053925,1.449703986,1.562137386,1.678265754
ATP6V1B2,4.426492884,4.479980692,4.583801867,4.535965838,4.271911174,4.393409336,4.346602375,4.346744191
CCDC25,4.597233189,4.643879273,4.62953731,4.596249401,4.501502839,4.612246328,4.384498852,4.659941679
HMBOX1,3.015431556,2.67851817,2.875245341,2.556049225,2.400404037,2.448081606,2.604854153,2.443153086
CHRNB3,0,0.030136595,0,0,0.327455135,0,0,0
CHRNA6,0,0,0,0,0,0,0,0
GNRH1,1.261657177,1.85304551,1.183645305,1.025935954,1.121731596,1.288518032,1.141393551,1.315722721
BIN3,3.235187863,3.526619736,3.520346812,3.311837303,3.620938244,3.496321729,3.52400097,3.521214099
DOK2,0,0.034250514,0,0,0,0,0.139348993,0.055900306
SLC25A37,3.435036461,3.190875565,3.445640637,3.305909253,3.717396767,3.572052905,3.670262508,3.645482633
CHMP7,4.06718264,4.245328322,4.386714396,4.409214407,4.367811356,4.544225707,4.330450839,4.311568506
DOCK5,3.298925131,3.287813572,3.397982261,3.302206439,2.71447633,2.272402481,3.053307738,2.546556197
STAR,0.155961607,0.219941056,0.149657385,0.146884575,0.105299254,0.521583481,0.141869588,0.212558133
PROSC,3.909849892,3.961345504,4.199169768,3.978625811,3.971819421,4.205580189,4.089108272,4.14110576
ERLIN2,3.792855352,3.722662742,3.865503164,3.771758835,3.94169792,4.070226157,3.768131381,3.851799004
SNTG1,0.683127797,0.734745599,0.214439428,0.618289407,0.736394462,0.660879343,0.686453016,1.133833102
PXDNL,0.267874934,0.270020546,0.227016466,0.14310864,0.051968548,0.053708454,0.081297219,0.079020999
ST18,0.259339987,0.614831379,0.325818122,0.280269831,0.630053142,0.038219972,1.011889178,0.687329488
RGS20,0.185293158,0.291480971,0.221634601,0.43617037,0.212301629,0.202955517,0.589122999,0.556402928
TACC1,5.406805348,5.53461882,5.564795795,5.404160608,3.399270917,3.497484631,3.471018334,3.184730967
GOLGA7,4.200802504,4.161363704,4.304511042,4.156695933,4.059995487,3.938897372,4.215810592,4.18628661
PLPP5,4.524458657,4.472351294,4.450201697,4.213767197,4.279107233,4.074676686,4.420637348,4.21728501
GINS4,3.219730771,3.131243749,3.202848663,2.987924743,3.709213425,4.077345557,3.829423384,3.568372667
WHSC1L1,4.095426562,4.061810753,4.255379874,4.18321653,4.204594618,4.149348799,4.433920884,4.338937789
DNAJC5B,0.555392117,0.383079946,0.169028328,0,0.20413195,0.301358202,0.159448353,0.090225552
CRH,0,0,0,0,0.209198805,0.041941868,0.091851457,0.236126426
TRIM55,0,0,0,0.089511981,0.501583853,0.629765996,0.708295848,0.785354692
ADHFE1,0.211901841,0.506627329,0.625238689,0,0.176387884,0.463179851,0.693127842,0.660255062
MRPS28,5.50719207,5.578914567,5.590074999,5.69411408,5.358220416,5.715789062,5.697184436,5.469993393
PMP2,0.075165116,0.102066556,0.040461416,0.083822661,0.019693376,0.018817027,0.072070256,0.043540911
LACTB2,4.057632222,3.997211101,4.024372875,4.049369386,3.932401389,4.19449685,4.325170512,4.211868831
PRDM14,0.237048465,0.300970638,0.215202693,0.227030025,0.210050908,0.251197962,0.3941585,0.330241718
TERF1,3.369811237,3.492827388,3.441884468,3.405055665,3.226460747,3.368310189,3.879117591,3.776061865
RPL7,9.630609326,9.596122652,9.735231064,9.749683423,9.70982996,9.823621998,9.685807027,9.802220687
SLC26A7,0.173054497,0.297665681,0.288300676,0.432330897,0.102131342,0.113107032,0.322958388,0.295270459
PSKH2,0,0,0,0,0,0,0,0
ATP6V0D2,1.044904656,1.39662533,0.865517416,0.627298657,0.831262749,0.795836754,0.818345857,0.848662797
SYBU,2.300571842,2.612402043,2.466311272,2.323920523,3.211674186,3.045469182,3.155731426,3.008287875
DPYS,0,0.064310073,0,0.115428831,0,0,0.032276778,0.489979583
MTDH,6.604271519,6.680690048,6.875436055,6.875276309,7.357173687,7.550515936,7.217298583,7.366925397
LRP12,2.596088354,2.427565948,2.900992359,2.804334469,2.599751013,2.639169637,2.629407915,2.521415135
EBAG9,4.869397667,4.769734719,4.944689809,5.007904114,4.907207954,5.128499627,5.041273651,5.109648902
RSPO2,0,0.029006562,0,0.154563767,0.253611757,0,0.212527007,0
POLR2K,6.559038988,6.582262436,6.679254881,6.633527116,6.592476472,6.674319403,6.585984048,6.643912454
MAL2,6.242423396,6.175788047,6.353400929,6.461490907,5.736978218,5.911770664,5.705369741,5.907883309
EIF3H,6.996524332,6.898002722,7.107415874,7.050316669,6.977531801,7.149350832,6.983711892,7.064581109
UTP23,3.79243893,3.642216357,3.67802682,3.862391877,3.848948371,4.027039014,3.657594277,3.793448547
NDUFB9,7.698287944,7.655237324,7.782270947,7.77770244,7.926610299,8.128628503,7.82130204,7.987372032
TATDN1,6.374639593,6.280581491,6.344604834,6.414512736,6.494965957,6.603884449,6.571877002,6.630487017
FAM83A,2.493357844,2.477868983,2.957689914,2.619344924,0.547519914,0.813064103,0.858970842,0.525960605
GSDMC,0.1377186,0.056335474,0.166849105,0.15619078,0.162640589,0.068130911,0.230659241,0.143712096
FAM135B,0.227144655,0.683409908,0.335439807,0.041691424,0.165845067,0.143228828,0.68684382,0.202144359
TTTY7,0,0,0,0,0,0,0,0
TTTY7B,0,0,0,0,0,0,0,0
ZNF7,3.96211402,4.105334458,4.183756449,4.032594591,4.195237344,3.746129999,3.893226284,4.009329255
ARHGAP39,2.043390004,2.038464277,2.273897773,1.886834951,1.873328938,1.720742505,1.475313205,1.924339365
SLC39A4,3.804528595,3.697818292,4.154939594,4.153310845,3.865908919,3.947507199,3.810844082,3.858836409
NAPRT,3.486534186,3.487949337,3.304090438,3.401189454,3.747032859,3.393239079,3.865938604,3.576413297
VLDLR,0.610776588,1.002270457,0.83598469,0.769716738,1.558429285,1.025772991,1.616371813,1.145716579
AK3,4.505268506,4.570135009,4.483976963,4.633669509,4.846137237,5.058247217,4.84073513,4.912170803
UHRF2,3.986638472,3.91961658,3.981167667,3.822760735,4.049334532,3.997626619,4.164448409,4.077849692
NFIB,3.176964182,3.287849025,3.124189153,3.020287057,2.784914328,2.864770534,3.081060061,2.981092756
CER1,0,0,0,0,0,0,0,0
PLIN2,1.779881637,2.001041971,1.691426964,1.338355951,2.152660452,2.123897909,2.294667797,2.078794258
IFNA5,0,0,0,0.079574997,0,0,0,0
HAUS6,3.472227803,3.322653588,3.292419558,3.087980421,3.624498663,3.816609946,3.966430467,3.864334741
CDKN2B,3.399586749,3.503564996,3.487743583,3.511834865,1.268661949,1.312990382,1.460380862,1.54558294
IFNA16,0,0,0,0,0,0,0,0
CDKN2A,2.13669342,2.049655161,2.291821596,2.136749191,1.897193949,1.612857295,1.987779254,1.575593096
C9orf72,1.501077311,1.342799346,1.761566125,1.491560681,1.311758849,1.253257147,1.427037564,1.256612162
IFNK,0,0.131956466,0,0.13370003,0,0,0,0.067697222
ZCCHC7,3.229078737,3.123118213,3.486752982,3.110191165,3.412919692,3.286211381,3.090933014,3.396892435
FBXO10,1.518494854,1.497745197,1.832444482,1.577025119,1.755400369,1.480730433,1.456895494,1.69842742
SIGMAR1,0,0,0,0.043109987,0,0,0.189800527,0
CBWD5,5.80825375,5.670242676,5.702014725,5.562880428,6.095169128,5.968682919,6.191436315,6.208273383
CEP78,3.899398013,3.924517998,4.004348575,4.031456954,4.241619035,4.296714353,4.345864707,4.401207207
NTRK2,0.037263006,0.044465465,0.049473945,0.111542443,0.121502983,0.142107548,0.137349672,0.20861714
IDNK,3.718756155,3.548066655,3.673805143,3.684728987,3.07124267,3.105738412,2.817383812,2.95286842
SHC3,0.276015389,0.248543337,0.246312006,0.371950219,0.144054203,0.2379271,0.253500421,0.122539276
AUH,3.569114328,3.534671729,3.647441157,3.715311344,3.118688631,3.069480487,3.309056831,3.210864177
HIATL1,4.181651211,4.248542426,4.292649251,4.380112958,4.224765762,4.466098492,4.261824138,4.427867604
C9orf3,4.036731896,4.030539136,4.035315985,3.756382855,3.376480711,3.296969785,3.339495163,3.26623184
PLPPR1,0.202602024,0.358673071,0.249805742,0.321059908,0.38622713,0.35680189,0.110805005,0.232994687
OR13C4,0,0,0,0,0,0,0,0
ZNF462,1.777430236,1.572826625,1.511569242,1.562254637,1.879215637,1.562005467,2.119930484,1.957454051
INIP,4.394644467,4.429113779,4.314377503,4.392207499,4.193653485,4.387920815,4.52742696,4.443918229
UGCG,4.288100124,4.195008935,4.158724796,4.122821784,5.133715579,5.278739362,5.113125373,5.24839062
ACTL7B,0,0.028216073,0,0,0.026181356,0,0.025937796,0
SNX30,2.320374919,2.175907779,1.7688195,1.733067943,2.061724363,2.072205293,2.212002732,2.166927496
STOM,4.403813062,4.335811935,4.649856846,4.443871828,4.00612744,4.28140894,4.114591908,4.265031756
GSN,4.172831507,3.987702866,4.242129914,4.250006533,3.69099808,3.746108496,3.570317197,3.686231573
MRRF,4.797521464,4.766425548,4.825994183,4.838477848,5.052007165,5.096084711,4.921588666,5.011831048
NR6A1,1.166972472,1.060690744,0.93462595,1.033807082,0.966072333,1.031148138,0.976879761,1.100547129
CRB2,0.079359131,0.022720338,0.046262642,0.035132184,0.044868994,0.029664901,0.04596222,0.060748564
OR5C1,0,0,0,0,0,0,0,0
ALAD,4.065848003,4.033282029,4.141612626,4.08158676,3.025741104,2.859701254,2.861681484,2.966559669
ASTN2,2.278347606,2.74960506,2.020022082,2.373581399,2.224589826,2.164725146,2.731535181,2.537470025
WDR31,0.745790636,1.111725776,0.887235143,0.860022009,0.918172486,1.004364757,1.073312973,0.9127993
POLE3,5.427763708,5.385720928,5.493913076,5.559669233,5.608756028,5.82022237,5.509721174,5.577869878
SURF4,6.116258697,6.083189962,6.249970517,6.301618739,6.260494305,6.556988788,6.188426642,6.298469536
GBGT1,0.148585343,0.21542886,0,0.196632222,0.217767981,0.215206421,0.361515725,0
SURF1,4.767061498,4.746850183,4.987066143,4.952105215,4.585407263,4.584980534,4.418088726,4.526826278
SURF2,4.409900033,4.278185521,4.511531292,4.621653376,4.481253727,4.755827619,4.267543289,4.4089292
SURF6,3.976299474,3.948030758,4.034039594,3.993828313,4.128326399,3.967260849,3.739037979,3.840030109
MED22,3.840684783,3.740096449,3.692717315,3.620562952,3.863145543,3.846352901,3.926160764,3.7953098
REXO4,4.251582769,4.230349059,4.261297618,4.267797946,4.274023056,4.439370478,4.326292852,4.240184557
RPL7A,10.26560333,10.23558347,10.41510794,10.39391595,10.26295222,10.46851204,10.19860465,10.3527828
GTF3C5,5.36401906,5.369731686,5.605085362,5.338071364,5.46130263,5.398117747,5.35942629,5.325465571
ASB6,3.435813919,3.50987316,3.500266678,3.321196463,3.245891118,3.378297978,3.273533793,3.135941945
PTGES2,5.333312808,5.213988769,5.361561343,5.382404418,5.54964145,5.842576631,5.416424299,5.519953847
