,IRJ43,IRJ44,IRJ45,IRJ49,IRJ50,IRJ51
VAPB,6.73709967,6.787214956,6.727671216,6.841571997,6.862963813,6.867391458
EIF1B,4.726358584,4.692123097,4.763690709,4.776420395,4.76493405,4.944578421
ACOT1,3.415547166,3.376823454,3.398842529,3.414077565,3.435411716,3.304046283
TLCD2,1.771619708,1.600597764,1.651883259,1.69073495,1.405752363,1.365590089
SPRTN,2.775716602,3.104030018,2.81152677,2.74501072,2.810572444,3.275787609
IMP3,6.418579528,6.448569157,6.40608204,6.417895005,6.376777863,6.297604711
MAPK13,3.808320997,3.863145158,3.904245939,3.88545124,3.909738969,3.925471167
NACA2,2.185497922,2.530853827,2.457473596,2.587579441,2.271548965,2.698081458
PEPD,4.460537305,4.485112317,4.379728025,3.879560763,3.995190996,4.030444532
KIAA0040,2.855888343,2.707535307,2.720332948,2.771285467,2.64276276,2.793011041
GHDC,3.386067674,3.474960456,3.514316741,3.237163808,3.284234692,3.224359105
ERMN,0,0,0,0,0,0
HRC,0.690268848,0.053412768,0.493694116,0.219038079,0.043495544,0.056006939
JDP2,4.978200731,4.893445919,4.948063654,5.517416564,5.406103688,5.504978043
DVL2,5.242851269,5.199774851,5.181641908,5.531478089,5.506968859,5.511902683
KIF2A,4.506695131,4.397745102,4.368408482,4.31359186,4.32225052,4.790973036
KIAA1161,4.010007284,3.901091673,4.058340111,3.85613362,3.788707894,3.839992148
USP17L26,0,0,0,0,0,0
ETV5,1.464727065,1.467767853,1.57298901,1.69843145,1.6949714,1.409409602
FKBP11,4.432827221,4.607987672,4.50428263,4.73462069,4.859181508,4.636826758
ANKDD1B,0.737975958,0.583710919,0.764400472,0.594621178,0.629975455,0.453600466
RP11-865B13.1,0,0,0,0,0,0
MYH9,7.533357078,7.574284264,7.66887616,7.358732354,7.267612494,7.304768747
CCDC51,4.326604589,4.36294681,4.326026637,4.132466356,4.19607197,4.320245244
BCAP31,8.531218529,8.701730558,8.703373452,8.561170912,8.541371904,8.59669538
MSTN,0.05688147,0,0.063608444,0.032857322,0,0
PDCD11,3.685460366,3.678470138,3.750641891,3.946615794,3.935090594,3.910858031
MYO1G,0,0,0.027522986,0,0,0
PHF7,1.308318355,1.244412925,1.562207226,1.895192491,1.593400933,1.55022856
MOSPD1,4.472405431,4.198974637,4.362120279,3.543114379,4.037468682,3.968255285
RD3,0,0,0,0,0,0
POM121L2,0,0.036431748,0.046327182,0.031725209,0.058677569,0
SLC7A3,0,0,0,0,0,0
LTB4R,4.106029603,3.668861541,4.105964991,3.807789589,3.560426546,3.792996252
MSGN1,0,0,0,0,0,0
MSL1,5.411813814,5.298307917,5.425818328,5.45873188,5.4171733,5.429142975
PABPN1L,0.955799351,1.47798596,1.108163646,1.08104953,1.086201258,0.785793562
PTPRQ,0.96356315,0.666146078,0.888877348,0.405556495,0.353597043,0.334838087
C6orf120,4.533406631,4.458917543,4.305009186,4.052979566,4.224989943,4.106186189
NPAS3,2.129670849,2.22672272,2.250939854,1.584514197,1.933151765,1.44960684
FXR2,4.543078243,4.563619671,4.593149155,4.677522868,4.660547276,4.630561268
ALG6,3.429097449,3.517895406,3.464950069,3.475356489,3.508919715,3.473668091
ZFYVE9,2.883642519,2.94333251,2.845172248,2.763890714,2.71338305,2.609891326
TMEM167A,4.85810298,4.824616223,4.821884637,4.491773089,4.556674216,4.529662244
AGO3,2.464465111,2.407698652,2.545079408,2.471898609,2.621893697,2.646268208
TMEM232,0.432009329,0.157058532,0.018413893,0.136099771,0.186052444,0.29349949
S100A2,1.823470815,1.535741771,1.919055531,1.877191698,2.130421291,1.464238324
AQP8,0,0,0,0.073534315,0,0.094934887
TRIM26,5.277618687,5.421524336,5.278478948,5.205231509,5.240038909,5.242162417
PRKD2,4.603982879,4.997576733,4.798998961,4.426203269,4.714398958,4.787277521
ZNF33B,3.245597808,3.228607951,3.27249952,3.093955505,3.171165707,3.125336436
CABYR,2.04085757,2.514434526,2.347900972,2.467223682,2.394626955,2.463368841
STX4,5.728765961,5.791800912,5.858238723,5.561950566,5.516848601,5.550230914
SLC5A9,0,0,0,0.100032936,0,0.230630005
ZNF644,2.876318186,2.984088907,2.959189777,2.814387257,2.905531394,2.749655159
RBM17,6.853289574,6.944739681,6.868081574,7.049967001,7.079974333,7.082957514
DNAJC30,4.339879239,4.466581148,4.375288195,4.389933136,4.140521637,4.312271619
SECISBP2L,3.272153556,3.316677121,3.256575428,2.782090135,2.718516703,2.790759144
BIRC2,4.26024888,4.245192773,4.125762841,4.227332493,4.166744046,3.816112978
CSN1S1,0,0,0,0,0,0.247234422
CDKN2D,2.606153555,2.684836322,2.901916025,3.183660542,3.24176774,3.139983597
ZSWIM1,3.250631748,3.29616762,3.184343293,3.29441594,3.203251003,3.188070738
ATAD3A,4.734175957,4.715389775,4.695575399,5.064572129,4.823292475,4.996467089
PHF21B,0.603600575,0.870213415,0.51401189,0.435075856,0.690704907,0.555277189
GPR123,0.046207856,0.060585157,0.06433504,0.052816772,0.049360358,0
TCERG1,4.298940541,4.189222324,4.214574163,4.449662036,4.489881582,4.513126896
GUCY1A2,0.094702886,0.042322357,0.058615252,0.042830201,0.005061959,0.025996497
SRRM1,5.198039089,5.200298235,5.119236484,5.212156003,5.154523138,5.189720943
IFT80,3.645814946,3.689570161,3.714603824,3.458084041,3.676583092,3.708798634
CCNYL1,3.316868531,3.072049681,3.346699441,3.199778098,3.088928134,3.012827481
VPS25,6.562035461,6.520971739,6.649596166,6.663932529,6.795761643,6.689949309
C19orf33,8.080246773,8.100868961,8.037630364,8.13092006,8.215284425,8.110825087
AMER3,0.036981127,0.016661971,0.104151136,0.014496643,0.026946562,0
PSMD11,5.542523496,5.623400172,5.469591145,5.58110855,5.524440094,5.675008206
NDRG1,4.257685913,4.23621208,4.147603653,3.601244503,3.625965933,3.537219857
ANKRD7,0,0,0,0,0,0
KRT75,0.103681815,0,0,0,0,0
HNRNPUL1,7.206190244,7.313164272,7.170371679,7.51949198,7.476753958,7.352642552
KRTAP15-1,0,0,0,0,0,0
EN1,0,0,0,0,0,0
PBDC1,5.199200786,5.347150014,5.234357013,5.273267922,5.46749625,5.226326412
HCST,1.459980772,0.903485447,1.386022426,1.027584698,1.125106139,1.801867711
LCE5A,0,0,0,0,0,0
POLR1B,4.263182852,4.240635973,4.264320878,4.216622073,4.503477206,4.233041346
TBC1D21,0,0,0.055013386,0,0,0
B3GNT7,0.651722569,0.636431317,0.472397985,0.408289391,0.613834497,0.522508905
UHRF1BP1,3.093280787,3.011255618,3.07477761,3.305738407,3.316769848,3.36201031
SOX15,1.309587524,0.980078196,1.124410054,1.384657512,1.070707915,1.617420148
MT-ND4L,13.21100582,13.2622469,13.26978153,13.31813551,13.43913885,13.42692357
DRD1,1.284005997,1.222092336,1.09853394,0.322556594,0.250981516,0.249788529
ZBTB1,5.463222427,5.38673293,5.395188097,5.199553322,5.093382511,5.058787087
ANKRD52,4.892960619,4.850181183,4.884316788,5.006909309,4.910724039,4.988234297
KCNMB4,2.259727842,2.303413562,2.480072988,2.036523155,1.98483493,2.013675197
EARS2,4.741958684,4.659430568,4.739554843,4.731323826,4.749492633,4.780460167
VAX2,2.264133363,2.399241242,2.370004029,2.838356475,2.40786761,2.79842627
PHYKPL,4.857674752,4.893219009,4.967808715,4.665445361,4.645488466,4.768724896
KRT80,8.967179027,8.96874945,9.126665075,8.712198731,8.699955976,8.783765001
SLC36A1,2.589212483,2.781366805,2.877387641,2.725444735,3.068765993,2.900097636
DSEL,0.134547911,0.052634263,0.08413273,0.063814388,0.124937645,0.022330471
NPTX2,0,0,0.033709948,0.034446177,0.032178502,0
ZNF468,3.079609229,3.065736327,3.033105931,2.909781274,2.939372669,2.91070114
PIAS4,3.722598726,3.71277788,3.725601076,3.941690005,3.829787356,3.845644269
CGA,0.956629318,0.499007951,1.23107261,0.878366149,0.533201425,0.519747446
TSG101,6.713903283,6.663483945,6.665159926,6.572479974,6.581385615,6.671915668
ZNF264,1.542886082,1.207770169,1.038085321,1.032306673,1.232663176,1.349763314
RPS3,12.28480959,12.22392681,12.22862106,12.52982948,12.64855415,12.49373614
RMI1,3.71702748,3.348484921,3.339295231,3.876811689,3.928774591,4.00258481
FHOD3,0.415277866,0.277555362,0.452026947,0.440752857,0.537022766,0.418069518
CHIC2,3.79373351,3.998394564,3.691517883,3.96983524,3.60570306,3.563235684
IHH,0,0.054021973,0.023223001,0,0.086684477,0
ZFAND1,5.394586107,5.576263671,5.455788883,5.715708409,5.840474387,5.648480307
EIF3M,7.641911374,7.561814892,7.645410582,7.588392289,7.676755903,7.63113903
BBS2,4.37849468,3.846410448,4.333946797,4.137979032,4.591733246,4.786475827
CRIM1,4.230341511,4.450886561,4.355892728,4.253058542,3.988825195,4.049043952
NT5C1A,0,0,0,0,0,0
TLN1,4.983028251,4.960625705,5.073157808,4.852392253,4.805838395,4.846988872
DAD1,7.843063408,7.835302841,7.852766157,7.843970857,7.804635624,7.790182421
TMPRSS11BNL,0,0,0,0,0,0
TRIM49,0,0,0,0,0,0
AC110792.1,0,0,0,0,0,0
CHSY3,0.429109985,0.274077308,0.332110193,0.300418753,0.318417562,0.309808619
SLC17A5,3.31198826,3.11235196,3.387647631,2.935165577,2.98426687,2.64193374
SNRPA,6.662116921,6.842197409,6.756769508,7.297381578,7.148401138,7.287767418
PPIF,5.641463417,5.742724978,5.751739323,6.877702481,6.839741758,6.896982574
NFX1,4.382456515,4.261241228,4.335686592,4.321453288,4.3593723,4.365699069
ZNF48,4.495098,4.519617549,4.429799615,4.606675599,4.686604955,4.45752173
SEPN1,4.689412843,4.796257704,4.74367178,4.9065441,4.733662028,4.855415769
KRTAP19-4,0,0,0,0,0,0
MNS1,0.736340628,0.966339176,0.932606911,1.732059007,1.620378536,1.48645737
XIRP1,0.012945037,0.041194001,0.007269265,0,0.013839092,0
OBP2B,0,0,0,0,0,0
TBC1D12,2.416669555,2.363200174,2.407464352,2.257647311,2.258723855,2.105090166
COPG1,7.418648457,7.515629647,7.527525803,7.446865988,7.237244723,7.332700727
KCNRG,0.517689133,0.23784405,0.853209869,0.385092613,0.593577928,0.453792264
YIF1A,6.429609567,6.418291065,6.34612404,6.468366834,6.528530323,6.600809518
CHP1,5.595287836,5.539686817,5.70957758,5.405265938,5.299941348,5.239701182
TMIGD1,0,0,0.045626834,0,0,0
GNAI2,7.541787024,7.663243493,7.644608751,7.683844605,7.613068232,7.634411334
C12orf4,1.837778976,1.872590868,1.859096169,2.129288985,2.028224877,2.519110618
HIST1H2AM,3.525475587,3.714209713,3.552632887,2.897960536,3.175067822,2.436912875
PSMC4,6.593368149,6.55239507,6.638654522,6.690418506,6.578364637,6.532829707
CTSZ,1.565359411,1.527502407,1.59137415,1.264890745,1.261230881,1.488883873
PRKCI,4.417931661,4.374113782,4.353823971,4.314619249,4.37923216,4.412787549
PUS10,2.698689825,2.673424548,2.603158001,2.053843879,2.13603786,2.240573146
STXBP2,5.708099306,5.779536804,5.805404836,5.531464834,5.58945421,5.681075948
APBB1,0.061528354,0.139087906,0.149186878,0.347871192,0.065702392,0.399429516
LUZP2,1.60445583,1.96330064,1.254128313,0.494974718,1.084712625,0.472693984
PARK7,8.366652222,8.443897527,8.448556115,8.574666425,8.634642709,8.609625205
H2AFX,7.119816243,7.169045932,7.178676372,7.884248616,7.658351691,7.844285635
PLEKHN1,3.086678118,3.195007576,3.047627324,2.767412751,2.557730192,2.760726759
PSMA3,7.293004032,7.429992261,7.364502533,7.383030548,7.576752644,7.423234028
PRR19,1.707839474,1.633329847,1.614194759,2.072548757,1.809120987,1.784399376
PPAPDC1A,0,0,0.061377815,0,0,0
ZNF878,0,0.063960991,0.003968018,0.017492452,0.026295511,0
UGGT2,2.205380942,2.128659604,2.047320465,2.063248637,2.468537886,2.07701677
RPRD1A,4.835833154,4.72765142,4.727564757,5.112453092,5.090316816,5.125587821
TMEM179B,6.339566769,6.526046899,6.528162023,6.392533419,6.515691142,6.41710083
OR2AG1,0,0,0,0,0,0
TRAT1,0,0,0,0,0,0
METTL15,2.679152942,2.906846809,2.442272216,2.914920005,2.81507975,2.460726183
LGR5,0.03404498,0,0.019179165,0.03493877,0,0.023627988
EIF1,8.698761114,8.765317045,8.711158691,9.039535277,9.059896978,9.081661112
ARL1,6.595300017,6.697492988,6.58127533,6.473575833,6.633300971,6.357745001
EDARADD,3.426435931,3.485512242,3.504459894,3.093428834,3.15686371,3.095738309
ZBTB7B,5.448771977,5.496827108,5.580106312,5.385420923,5.354369998,5.313389381
IFNGR2,4.264757009,4.145365538,4.38455769,3.924659294,3.881419209,3.909783682
UVRAG,4.460619175,4.386636985,4.314729773,4.134469172,4.171106192,4.48463169
RIMS3,1.952755194,1.877241454,1.835669881,1.678962681,1.794260885,1.796959527
TMC5,0.458271715,0.415634266,0.317236684,0.292721442,0.262952515,0.356322594
KIAA1549L,0.034982069,0.008702843,0.089491879,0.044875924,0.068870672,0.077664344
CD244,0,0,0,0,0,0
GRIA1,0,0,0,0,0,0
NRG1,0,0,0.033721707,0.030986509,0.114777394,0
C19orf71,2.489564402,2.141564173,2.655426768,2.245079716,2.314181425,2.580814534
NUP205,4.621021014,4.523632899,4.592974597,4.898309939,5.023589389,5.052094547
TRAF3IP1,3.154425386,3.190352224,3.122880717,2.928139824,3.103003212,2.964311828
BDH1,5.797472893,5.807549947,5.669019852,5.531566455,5.575542176,5.613112664
CCDC101,4.626228906,4.696405748,4.668661998,4.854343491,4.731991149,4.786483322
LRG1,0.436312666,0.371740106,0.392316368,0.693783097,0.692573704,0.548633771
MIB1,3.532753654,3.426927277,3.503796834,3.571920659,3.614034486,3.512068454
CHAC2,1.938085357,2.242417323,2.150183965,2.591904477,2.584245475,2.278403222
C8orf49,0,0,0,0,0,0
RAB30,3.942529641,4.118074846,4.226443989,4.440297896,4.205006203,4.472971681
PRED62,1.965324539,1.762385263,2.066380333,2.770671681,1.594211164,1.325754653
ZNF804A,0.665802149,0.666607228,0.773939964,0.296824798,0.308380208,0.295255199
RERGL,0.350004256,0.239892911,0.299618933,0.109209937,0.102191328,0.13083866
C11orf24,4.486582039,4.437108471,4.426733951,4.907477297,4.82747606,4.924191096
STIM2,3.807507287,4.086923732,4.118758796,4.0643238,3.992479039,4.06108865
RNF181,8.379146445,8.395937106,8.413712418,8.365186705,8.246314401,8.249441964
FZD1,3.80200091,3.894304935,3.882709101,3.964922792,3.832021538,3.840481692
UGT1A10,0.142346184,0.180779442,0.052714294,8.99E-07,4.14E-05,0.463001761
BAIAP2L1,3.588323232,3.572366044,3.756193514,3.867210091,3.887347905,3.999225894
RP11-321M21.3,0,0,0,0,0,0
PEF1,5.902383666,5.917069292,6.048417537,5.959162651,5.932858508,5.914059229
CRK,5.229679137,5.283555071,5.174004631,5.131695113,5.084922613,5.04725487
ACOT9,4.197412143,4.049861392,4.165221552,4.135876466,4.148185673,4.13419544
TMED9,7.858783192,7.798340298,7.862738088,7.77321276,7.855231557,7.797982353
GABRA3,0.042649087,0.128300858,0.083775754,0.112296849,0.111383044,0.134356409
LRRC42,4.481695672,4.516215195,4.517797168,4.814772019,4.655841586,4.767586347
C19orf26,1.423634317,1.705875309,1.616264064,1.599839743,1.398148076,1.541828129
LRRIQ1,0.028957033,0.019144563,0.117262013,0,0.015555516,0.402615543
MATR3,7.797255586,7.786297219,7.781811359,7.72270477,7.828206201,7.777022079
S1PR3,3.585895024,3.482578573,3.718730004,2.487073098,2.355681732,2.576340992
DOCK4,1.369796674,1.218427508,1.159615937,0.811746796,0.545323875,1.023481774
CEP350,4.301786794,4.684946691,4.238822744,4.346181117,4.342805183,4.54650595
CERS4,4.230842948,4.440976331,4.544185743,4.116213316,3.997578923,4.160966119
AC132216.1,0,0,0,0,0,0
KRTAP9-6,0,0,0,0,0,0
PLCD3,7.90164398,7.930457463,8.004530459,7.916952645,7.761829263,8.149361744
PHLDB2,1.731500742,1.720478013,1.745373452,1.229578145,1.305696623,1.268718189
FAM192A,6.37801468,6.132948803,6.40590224,6.310713793,6.399484993,6.503191079
RXFP4,0.153145558,0,0.12980713,0.089704471,0,0.107612369
UBIAD1,3.280581258,3.27252445,3.33652943,3.618176174,3.582969474,3.571276115
ORAI3,4.848033674,4.86060256,4.89149241,4.381447092,4.407865858,4.401616294
BAK1,5.582358078,5.549430881,5.656251338,4.93843228,4.987477601,4.959824943
LSM3,4.378369493,4.370963525,4.363641304,4.370857759,4.468002188,4.357055252
PABPC1L,4.388551078,4.203040263,4.524951746,4.449877128,4.399305322,4.517341757
HTR1E,0.233830327,0.38863743,0.239751249,0.712239895,0.460823804,0.532205543
LDB3,0.84974332,0.896168704,0.83908504,0.71550687,0.740952519,0.757054838
SLC37A2,0.524337172,0.354402076,0.504336474,0.230100947,0.215875795,0.128313881
RIPPLY2,0,0,0,0,0,0
SLC2A8,5.381894063,5.56764939,5.604964654,5.563714536,5.596025308,5.661177969
SCAMP2,6.350817757,6.537545274,6.47492316,6.604812199,6.284894494,6.350077935
SNX10,4.104749629,3.794360242,3.724567946,4.044855187,3.970857854,3.8982013
FAM102A,6.854799298,6.964006773,6.912639812,7.484463548,7.298778714,7.519532124
HOXA11,0.324032016,0.413428918,0.397902975,0.709039268,0.489490711,0.393363855
ABT1,4.371012587,4.361442323,4.352272911,4.408499781,4.315940628,4.465445283
SNX13,3.311953975,3.307801411,3.388536771,2.982104974,3.103868731,3.04604193
ANAPC15,6.12851536,6.201407066,6.212081919,6.344172582,6.493374901,6.336896968
TMEM216,4.411866126,4.341231112,4.220074619,4.433211037,4.552815381,4.548840678
DOK4,4.198328887,4.029540603,4.136787303,4.42825507,3.783133187,3.792287306
GBA2,4.07449316,4.072578332,4.132183989,3.985582943,3.943884151,3.974136998
CPS1,0.728826291,1.001474673,1.032210663,1.352349234,1.251802408,1.331642358
ZNF662,0.050014229,0.033172046,0.021683333,0.007992251,0.041086118,0
PIEZO1,8.254995928,8.260258009,8.410078106,8.090756659,7.993457504,8.080635852
NMRAL1,6.383365247,6.499896872,6.476142817,6.789012332,6.711853165,6.761848497
CROCC,2.487144408,2.412695018,2.457290957,2.426617852,2.396079633,2.468090284
SASS6,1.822304604,1.745501996,1.751553189,2.326459563,2.173244854,2.15108796
HEXDC,4.244559333,4.310962966,4.26087171,4.060397142,4.073297858,4.405417988
DNAH17-AS1,0,0.026731907,0,0,0,0
GBAS,4.28392545,4.485882626,4.40703924,3.98068508,4.282107034,4.213284795
RNF25,4.32429691,4.384084033,4.347954544,4.206606561,4.287450031,4.29676984
SPATA5,1.180440496,1.267105634,1.167129907,1.326481562,1.3287036,1.381189541
EPHA3,0.836455995,0.705686967,0.879087051,0.612410518,0.685901316,0.854243158
AP2A1,6.081598464,6.138826763,6.20873056,6.25822333,6.12986695,6.213893557
SRP72,6.291318643,6.266737743,6.335967838,6.125580823,6.26409907,6.292903648
ALKBH5,5.492955398,5.502206587,5.543758951,5.71682405,5.530074535,5.790520241
KLRC3,0,0,0,0.140018945,0,0
NXPE4,0,0,0.028440499,0,0,0
GALC,4.567594077,4.615968835,4.571172495,4.526557898,4.497877537,4.584424674
NISCH,4.28087886,4.279484535,4.272098214,4.23435285,4.121515248,4.246190818
TIMM8B,5.36155334,5.246506007,5.244648432,5.445051647,5.560436987,5.545854422
UBE2D2,6.215787205,6.236179751,6.330999866,6.549155056,6.48716114,6.554527739
GJB3,3.015780306,3.278932532,3.012174187,3.838618767,3.765499585,3.900827675
LRRC37B,2.397901055,2.706970416,2.579472845,2.938379092,2.885413832,2.764612574
ASB14,0.239512897,0.161532655,0.171943899,0.087030241,0.206444605,0.169735459
SUCLA2,4.547607252,4.53792802,4.489970851,4.373798283,4.569485852,4.421095105
SOHLH2,0.110175658,0.231526228,0.254403664,7.48E-05,0.101554565,9.45E-05
CTD-3088G3.8,0.170950128,0.296192999,0.212756036,0.101742483,0.064151898,0.041808386
PQLC2,3.958966527,3.852473093,4.014896316,3.98002473,4.034772946,3.984157012
CXCL10,0.149078935,0.099937982,0,0.087271494,0,0
OLFML3,0.767207541,0.653188794,0.775589784,1.295869563,1.363384281,1.337547055
MRPS24,6.80930064,6.813556369,6.873903816,7.201001329,7.00848328,7.079344992
ATP6V0D1,6.75120019,6.857978126,6.924110391,6.637341304,6.640258204,6.697111281
SPATA32,0.52485511,0.716181665,0.438765789,0.587794973,0.334103918,0.275801657
ATP2B1,6.048715835,6.015753076,6.113967852,5.584404743,5.494157058,5.552691827
SYNDIG1L,0,0.044473536,0,0.038742167,0,0
KHDC1,2.301881818,2.380215516,2.335362277,2.606105262,2.913013548,2.589417829
EAF2,0.954365398,1.556713201,1.291920193,1.378476733,1.6229548,1.415493607
GAB3,0.041099435,0.056067079,0.068306805,0,0.043873989,0.056492113
FAM101A,0.387743664,0.544602324,0.348547202,0.183154635,0.085137553,0.566523189
AFF2,0.439445736,0.444076986,0.371091898,0.036201704,0.088461889,0.112398575
ST6GALNAC3,0,0,0,0,0,0
ZBTB37,2.354932541,1.973139546,2.218361613,2.013151183,1.840104126,1.935604934
HNRNPM,8.358412759,8.378872522,8.295021593,8.099806299,8.326921158,8.291241066
DCAF17,2.684400126,2.746653148,2.627740054,2.664577118,2.694144645,2.574543517
C2orf49,4.373275788,4.418456377,4.437773314,4.423682019,4.381052572,4.143119681
VSIG1,0.053375794,0.23123901,0.397790297,0.060988449,0.206100135,0.037117822
HIST1H4G,0,0,0.611961959,0,0,0
OR2D3,0,0,0,0,0,0
MSANTD2,1.649426029,1.832783326,1.82598133,1.621634094,1.656286383,1.861640752
LEFTY1,0,0,0,0,0.162053134,0
PTPLAD2,0.914336011,0.730847073,0.65220333,0.851626441,0.664313927,0.601560021
ANGPT4,0.166893846,0.127873989,0.141565893,0.111812956,0.053263512,0.117436289
RAB4B,4.573772034,4.684715345,4.605101721,4.658300567,4.580320223,4.597649188
