,IRJ7,IRJ8,IRJ9,IRJ13,IRJ14,IRJ15
FNTA,6.116160753,6.015821985,5.943529911,5.992356886,5.615138859,5.849250192
PHLPP2,2.970231369,2.986326809,2.978181077,3.021597575,3.010952856,3.014579793
ZNF586,3.202252029,3.594460245,3.210373997,3.021597575,3.010952856,3.014579793
RNF43,2.351054822,2.365894829,2.358382844,1.277468654,1.270345541,1.27277062
SLC29A2,5.483956397,5.410993215,5.49286235,5.627038009,5.572961801,5.488765509
TTC23L,1.243257057,1.253933359,1.248525183,0,0,0
FAM53B,3.577560613,3.594460245,3.410326004,3.455350716,3.444316332,3.448076373
BTLA,0,0,0,0,0,0
LYZL4,0,0,0,0,0,0
KLHL34,0,0,0,0,0,0
PLA2G4A,0,0,0,0,0,0
NEDD9,1.900972127,1.914493786,1.907647602,2.743413855,3.010952856,2.736606163
TMEM123,6.804172705,6.712431644,6.759245866,6.879937029,6.535937334,7.112454043
ZMAT5,5.295909107,5.154724537,5.200676451,5.248969265,5.290174446,5.345362367
NDRG2,4.515837384,4.617264909,4.524549277,4.388041903,4.274896257,4.169525628
C1orf111,0,0,0,0,0,0
RIMS4,2.970231369,2.709209082,2.701313152,3.929916578,4.165616135,4.051264754
HNRNPDL,7.618585962,7.79821394,7.806771444,7.891212721,7.761987166,7.959097851
COQ10A,3.202252029,3.7510532,3.210373997,3.25471436,3.444316332,3.624102287
BCL11B,0,0,0,0,0,0
TGIF2LY,0,0,0,0,0,0
FKRP,3.202252029,2.709209082,2.978181077,3.25471436,3.444316332,3.247549162
ZNF846,2.351054822,2.709209082,1.907647602,1.277468654,1.270345541,1.27277062
RALGDS,4.332173241,4.349698317,4.340831232,4.058789173,4.165616135,4.051264754
NCKAP5L,4.8250975,4.771528768,4.833885993,4.572048211,4.644276625,4.47532957
C10orf99,0,0,0,0,0,0
CTPS2,4.230757106,4.248215911,4.239382256,4.286417269,4.274896257,4.278822556
CASZ1,3.577560613,3.594460245,3.585908697,2.743413855,2.733088194,2.736606163
SLC18B1,3.202252029,2.365894829,2.358382844,2.398459277,2.733088194,3.014579793
MEI1,1.243257057,0,0,0,0,0
NEFH,0,0,0,0,0,0
GGT6,6.655561323,6.572491286,6.644878055,6.409795294,6.535937334,6.35272913
SMIM22,3.733995743,2.986326809,3.210373997,3.929916578,3.620298624,3.780967602
NIT2,5.244801185,5.410993215,5.30478681,5.19390247,5.124850851,5.186115713
ITGB1,6.970698001,7.035418403,7.08583297,7.120402419,6.885233253,7.225992148
SNRPN,4.230757106,3.218695234,4.96678345,3.929916578,4.376478395,4.47532957
ELK1,5.76356106,5.501981806,5.659223234,5.857117769,5.880193932,5.738803094
TXLNB,0,0,0,0,0,1.27277062
CD163L1,0,0,0,0,0,0
RABL3,4.515837384,4.617264909,4.435612696,3.929916578,3.918570694,4.169525628
SLC4A9,0,0,0,0,0,0
TPPP3,2.970231369,2.365894829,2.358382844,1.277468654,2.388624898,2.39197511
AC008132.1,0,0,0,0,0,0
ATP6V1B1,1.900972127,1.914493786,1.907647602,0,0,0
TBC1D13,4.426926041,4.44450896,4.340831232,4.482976671,4.471376078,4.278822556
DEFB118,0,0,0,0,0,0
LTB4R2,1.900972127,1.914493786,1.907647602,1.277468654,1.270345541,1.938286912
CFC1B,0,0,0,0,0,0
CCDC170,2.693608557,2.709209082,2.701313152,2.398459277,2.388624898,2.736606163
ACYP2,3.402076351,2.709209082,3.210373997,2.743413855,2.733088194,3.014579793
RP11-429E11.3,0,0,0,0,0,0
RP11-724O16.1,0,0,1.248525183,0,0,0
DMRT1,0,0,0,0,0,0
ZNF483,0,1.253933359,0,0,0,0
HCAR1,3.202252029,3.218695234,2.978181077,2.743413855,2.388624898,2.39197511
TIGD2,2.351054822,2.709209082,2.701313152,2.398459277,2.388624898,2.736606163
SEC31A,6.713099284,6.822443541,6.813200307,6.964624373,6.740313717,6.836683095
OR13H1,0,0,0,0,0,0
DDX60,1.243257057,1.914493786,1.248525183,0,1.270345541,1.27277062
RP11-794P6.2,0,0,0,0,0,0
TRAFD1,5.136810508,5.209749557,5.145661258,4.949851727,5.003073871,4.874060667
GAGE12B,0,0,1.248525183,0,1.935228395,2.736606163
MED10,5.079624364,5.154724537,5.145661258,5.496593771,5.341324478,5.442530349
PSG6,0,0,0,0,0,0
PARG,4.426926041,4.533471231,4.435612696,4.286417269,4.047374939,4.380419215
KALRN,3.577560613,3.218695234,2.701313152,3.021597575,3.010952856,3.247549162
HEMGN,0,0,0,0,0,0
ACSL5,0,0,0,0,0,0
BIRC6,3.577560613,3.418777305,3.410326004,3.25471436,3.243845751,3.247549162
LRPPRC,5.483956397,5.457204705,5.49286235,5.82122993,5.695964869,5.951839861
AC068039.1,0,0,0,0,0,0
ZNF251,3.402076351,3.418777305,3.585908697,3.021597575,2.388624898,2.39197511
RNMTL1,3.875115378,3.418777305,3.585908697,3.788392754,3.918570694,4.051264754
KCNV1,0,0,0,0,0,0
IFNA7,0,0,0,0,0,0
AC017081.1,0,0,0,0,0,0
MRPL49,7.715622588,7.656865284,7.566128813,8.031308495,8.189388851,7.94258199
B4GALNT2,0,0,0,0,0,0
CT45A3,4.230757106,4.139051209,4.130256238,4.572048211,4.274896257,4.648251168
TINAGL1,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
SCGB1C1,0,0,0,0,0,0
AL132989.1,0,0,0,0,0,0
SLC23A3,0,0,0,0,0,0
DNAJC4,7.047266658,6.857325776,6.865209471,6.525826,6.535937334,6.517907052
KCNK2,5.966466727,6.134331416,6.067105974,6.309745476,6.297753292,6.35272913
EID3,0,0,0,0,0,0
FAM19A2,0,0,0,0,0,0
MT3,0,0,0,0,0,0
MKNK1,5.020077557,5.209749557,5.200676451,4.949851727,4.870062173,4.874060667
USP40,3.577560613,3.7510532,3.585908697,3.25471436,3.620298624,3.448076373
CSAD,6.302638144,6.41750424,6.431472772,5.627038009,5.615138859,5.738803094
ZNF141,2.351054822,2.365894829,2.358382844,1.944208272,1.935228395,2.39197511
PAX2,0,0,0,0,0,0
MFSD12,4.230757106,4.248215911,4.239382256,4.286417269,4.560414973,4.278822556
RAB39A,0,0,0,1.277468654,0,0
PPP1CB,5.99767393,6.105604151,6.153302519,5.707877467,5.615138859,5.849250192
BRWD3,1.243257057,1.253933359,1.248525183,0,0,0
GSR,5.689046976,5.744873869,5.697979819,5.402580548,5.390722936,5.241174296
MTA1,6.171944127,6.369981964,6.33640976,6.145320822,6.535937334,6.401883642
ADAMTSL3,1.243257057,1.253933359,1.248525183,1.277468654,0,1.27277062
CCDC120,4.515837384,4.44450896,4.435612696,3.929916578,4.165616135,3.780967602
MRP63,4.753773121,4.617264909,4.833885993,5.014842593,5.003073871,5.007084815
TIMM21,3.733995743,3.7510532,3.742422023,4.058789173,3.918570694,4.169525628
LPCAT3,3.402076351,3.418777305,3.210373997,2.743413855,3.010952856,3.014579793
CRHR2,0,0,0,0,0,0
GOLGA8S,0,0,0,0,0,0
PSG9,0,0,0,1.277468654,1.270345541,1.27277062
USP17L5,0,0,0,0,0,0
TACSTD2,7.916769161,7.79821394,7.824394868,7.873799401,7.91332547,7.766107981
AL050303.1,0,0,0,0,0,0
KCNK6,4.515837384,4.248215911,4.435612696,4.482976671,4.471376078,4.47532957
STPG2,0,0,0,0,0,0
TC2N,5.527373341,5.668365175,5.697979819,5.077031504,4.938100384,5.241174296
TRPM4,4.753773121,4.617264909,4.68749264,4.482976671,4.723530165,4.47532957
ASXL3,0,0,0,0,0,0
GAL,0,0,0,1.944208272,1.935228395,1.27277062
AL590452.1,0,0,0,0,0,0
NADK2,4.893061216,4.975812058,4.96678345,4.286417269,4.560414973,4.56437962
GPC2,0,0,0,0,0,0
CASP9,3.202252029,3.418777305,2.978181077,2.398459277,2.388624898,2.39197511
STK16,5.868578128,5.781658597,5.772502764,5.627038009,5.656117818,5.813365841
CALM1,8.17061613,8.332253924,8.259594848,8.328360099,8.335301378,8.494767112
SLC25A40,2.351054822,2.365894829,2.701313152,2.398459277,2.388624898,2.39197511
GCNT7,0,0,0,0,0,0
SOAT1,4.426926041,4.533471231,4.524549277,4.482976671,4.274896257,4.380419215
OTOL1,0,0,0,0,0,0
FAM127A,5.345268287,5.262752776,5.253670552,5.248969265,5.484717971,5.241174296
OR1Q1,0,0,0,0,0,0
LAMTOR5,6.731779718,6.76848595,6.882137391,6.694010299,6.600346279,6.744414912
AC106876.2,0,0,0,0,0,0
PCGF6,2.351054822,2.365894829,2.358382844,2.743413855,2.733088194,3.014579793
PDCD10,6.694173795,7.095090439,6.995377528,6.897276868,6.535937334,6.940138882
GJB5,2.693608557,2.709209082,2.701313152,3.25471436,3.010952856,3.014579793
MPLKIP,2.693608557,2.709209082,2.701313152,2.743413855,2.733088194,2.736606163
EBF1,0,0,0,0,0,0
ATAD2,5.39299445,5.545410887,5.536285311,5.857117769,5.656117818,6.01639195
AC013469.1,0,0,0,0,0,0
DDX51,3.202252029,2.986326809,2.978181077,3.455350716,3.620298624,3.448076373
HTN1,0,0,0,0,0,0
TRIQK,4.957966767,5.097517334,5.088464677,4.388041903,4.165616135,4.648251168
ZSWIM4,1.243257057,0,1.248525183,1.277468654,0,0
DIP2B,5.079624364,5.154724537,5.028906553,4.881794459,4.870062173,4.802647065
LYST,1.243257057,1.253933359,1.248525183,0,0,0
FAM151B,1.243257057,1.253933359,1.248525183,0,0,1.27277062
TMC2,0,0,0,0,0,0
HDDC3,5.76356106,5.457204705,5.619396682,5.784426538,5.980402533,5.849250192
RBM15B,4.426926041,4.44450896,4.435612696,4.655938821,4.723530165,4.47532957
WNT8B,0,0,0,0,0,0
POLK,3.202252029,3.594460245,3.585908697,2.743413855,2.388624898,2.736606163
GAGE2B,5.650295183,5.545410887,5.536285311,5.857117769,5.809299703,5.849250192
SETD5,5.527373341,5.545410887,5.354153766,5.302011244,5.341324478,5.186115713
TPGS2,6.57509057,6.508095714,6.408287791,6.752346519,6.759244978,6.782033223
SH3D19,2.351054822,2.365894829,1.907647602,2.398459277,2.388624898,2.39197511
GRK7,0,0,0,0,0,0
OR4L1,0,0,0,0,0,0
GYG2,2.693608557,2.709209082,2.358382844,2.398459277,2.388624898,2.736606163
MME,0,0,0,0,0,0
OR6C3,0,0,0,0,0,0
ATF6B,6.906375602,6.750042119,6.777455804,6.569745591,6.600346279,6.425846803
ADCY1,1.243257057,1.253933359,1.248525183,1.944208272,1.935228395,1.27277062
ADAMTS19,0,0,0,0,0,0
SLC22A18AS,0,0,0,0,0,0
FLRT1,0,0,0,0,0,0
TM4SF18,0,0,0,0,0,0
R3HDM2,5.295909107,5.262752776,5.028906553,4.735218222,4.644276625,4.727513545
GPC5,0,0,0,0,0,0
FAM25A,4.599585882,4.696457739,4.68749264,3.631460697,4.047374939,3.922437155
EMG1,4.515837384,4.44450896,4.340831232,4.881794459,5.003073871,5.007084815
LIMK1,3.577560613,3.418777305,3.410326004,3.929916578,4.165616135,3.922437155
HS3ST2,0,0,0,0,0,0
SLC2A11,2.970231369,3.218695234,2.978181077,2.743413855,2.733088194,2.39197511
SSNA1,7.318403276,7.193922467,7.251323824,7.449100636,7.505896856,7.393327604
CSDC2,0,0,0,0,0,0
PEMT,4.121669088,3.892301235,3.883605278,4.572048211,4.560414973,4.278822556
ZC2HC1A,2.351054822,2.986326809,2.978181077,2.398459277,2.388624898,2.39197511
C6orf223,0,0,0,0,0,0
GPR149,0,0,0,0,0,0
FNDC3B,5.079624364,5.313877517,5.088464677,5.19390247,5.124850851,5.241174296
PAEP,0,0,0,0,0,0
ITM2C,5.079624364,4.771528768,4.762545376,4.949851727,5.124850851,4.94210539
OR52K2,0,0,0,0,0,0
CCDC109B,3.202252029,3.418777305,3.742422023,3.929916578,3.620298624,3.922437155
CEP85L,0,0,0,0,0,0
PTPRB,0,0,0,0,0,0
DBNDD2,6.467747759,6.345620618,6.36076918,7.028967698,7.016915158,6.889338143
CYP4F31P,0,0,0,0,0,0
TP53I13,6.144322039,5.984608512,6.208032537,6.202236801,6.245005883,6.166164577
CHMP1B,4.121669088,4.139051209,4.130256238,3.788392754,3.777129306,3.922437155
CCDC8,0,0,0,0,0,0
RAB28,4.230757106,4.020945135,4.130256238,4.286417269,4.047374939,3.780967602
LCP1,1.900972127,2.365894829,2.358382844,1.944208272,1.935228395,2.39197511
ZSCAN22,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,0
ABCC12,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
SLC2A4,0,0,0,0,0,0
MYADM,4.753773121,4.44450896,4.608320166,5.13665011,5.003073871,4.94210539
RGS12,2.693608557,2.709209082,2.701313152,3.021597575,3.010952856,3.014579793
NUTM2A,1.243257057,1.253933359,1.248525183,0,1.270345541,1.27277062
VSIG4,0,0,0,0,0,0
TMEM186,4.515837384,4.44450896,4.524549277,4.482976671,4.471376078,4.47532957
CHRNA10,0,0,0,0,0,0
PLA2G2D,0,0,0,0,0,0
POLR2J3,4.121669088,4.248215911,4.130256238,4.058789173,4.165616135,3.922437155
OR10H3,0,0,0,0,0,0
GRB2,6.674996734,6.485975543,6.584104189,6.844619317,6.832579505,6.800480824
NRAS,4.426926041,4.533471231,4.435612696,4.286417269,4.047374939,4.380419215
DZIP3,3.875115378,3.892301235,4.012195449,3.455350716,3.010952856,3.448076373
LMO4,6.655561323,6.593333196,6.644878055,6.879937029,6.814592377,6.871999119
OR6S1,0,0,0,0,0,0
ERCC2,4.332173241,4.349698317,4.130256238,4.388041903,4.376478395,4.278822556
MROH9,0,0,0,0,0,0
GGA1,5.726785039,5.81752869,5.772502764,5.746659652,5.845182243,5.738803094
SNX30,3.875115378,3.892301235,4.239382256,3.25471436,3.243845751,3.624102287
ZNF788,3.202252029,2.709209082,2.358382844,2.398459277,2.733088194,2.736606163
JRKL,2.970231369,3.218695234,3.210373997,2.398459277,1.935228395,1.938286912
ZNF384,4.332173241,4.248215911,4.435612696,4.17708796,4.376478395,4.278822556
BBS7,2.693608557,2.709209082,2.701313152,2.398459277,1.935228395,2.39197511
KCNJ8,0,0,0,0,0,0
ZNF671,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
PPP2R2D,4.121669088,4.139051209,4.012195449,4.286417269,4.047374939,4.169525628
MKRN3,2.693608557,2.709209082,2.978181077,2.398459277,2.388624898,1.938286912
MAB21L2,0,0,0,0,0,0
TAF13,4.230757106,4.44450896,4.435612696,4.17708796,3.777129306,4.380419215
OR11H1,0,0,0,0,0,0
PSEN2,4.678738357,4.349698317,4.524549277,4.881794459,5.124850851,4.874060667
KIAA0391,5.901951112,5.952704758,6.096414116,6.055501589,6.012316134,6.047616219
SLC35E4,0,0,0,0,1.270345541,1.27277062
F13A1,0,0,0,0,0,0
LRRN4,0,0,0,0,0,0
KIF27,1.243257057,1.253933359,1.248525183,0,0,0
LOXL2,0,0,0,0,0,0
FAM83D,5.079624364,5.037947693,5.145661258,6.256992342,6.271620641,6.327509231
ANKAR,0,0,0,0,0,0
OR2T3,0,0,0,0,0,0
EQTN,0,0,0,0,0,0
OR5K3,0,0,0,0,0,0
DDX23,6.48986478,6.243840597,6.311631966,6.409795294,6.557728053,6.583291157
HOXB1,0,0,0,0,0,0
MYOM1,0,0,0,0,0,0
AC126614.1,0,0,0,0,0,0
FP15737,0,0,0,0,0,0
CNTN2,0,0,0,0,0,0
WWTR1,4.121669088,4.020945135,4.130256238,3.929916578,4.047374939,3.922437155
PRR5-ARHGAP8,2.693608557,2.365894829,1.248525183,2.743413855,1.935228395,1.27277062
PTS,5.020077557,5.097517334,5.145661258,5.402580548,5.065246869,5.533564831
RP11-351M8.1,0,0,0,0,0,0
AL158147.2,0,0,0,0,0,3.448076373
FEV,0,0,0,0,0,0
SLC2A10,2.351054822,2.365894829,2.701313152,1.944208272,1.935228395,1.938286912
SMG5,6.225650632,6.162497807,6.153302519,6.457333143,6.535937334,6.327509231
TMEM55A,0,0,0,0,0,0
UROS,5.191816045,5.457204705,5.145661258,5.19390247,5.341324478,5.294208655
ZNF829,1.243257057,1.914493786,1.907647602,1.277468654,1.270345541,1.27277062
FLOT1,7.161904572,7.05056939,7.129019128,6.862386244,6.968931848,6.989211485
ADPRHL1,5.191816045,5.097517334,5.088464677,4.949851727,5.065246869,4.874060667
KIAA1524,2.693608557,2.986326809,2.978181077,3.455350716,3.243845751,3.448076373
APOD,4.599585882,4.349698317,4.340831232,3.929916578,4.047374939,4.278822556
IL13,0,0,0,0,0,0
MRPL38,6.028220352,5.744873869,5.877531567,6.229874327,6.271620641,6.221975216
LIMCH1,2.970231369,3.218695234,2.978181077,2.743413855,3.010952856,3.014579793
SCN1B,1.900972127,1.914493786,1.248525183,1.944208272,1.935228395,1.938286912
F13B,0,0,0,0,0,0
FAM215A,0,0,0,0,0,0
CP,0,0,0,0,0,0
KRT24,0,0,0,0,0,0
FAM160B1,2.351054822,2.986326809,2.978181077,2.398459277,1.270345541,1.938286912
ACOT4,4.893061216,4.771528768,4.833885993,5.584853629,5.615138859,5.619194376
RPL26L1,6.655561323,6.572491286,6.604647919,6.674028658,6.445326009,6.604443534
CD5L,0,0,0,0,0,0
C19orf10,6.48986478,6.41750424,6.52065719,6.480527283,6.62119239,6.604443534
SH2D1B,0,0,0,0,0,0
ANKK1,0,0,0,0,0,0
EZH2,4.230757106,4.248215911,4.435612696,4.810367039,4.870062173,4.802647065
RSF1,5.020077557,4.771528768,4.96678345,3.631460697,4.165616135,4.051264754
TMEM56,3.402076351,3.218695234,3.210373997,3.631460697,3.243845751,3.448076373
DZANK1,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,0
FAM9C,0,0,0,0,0,0
OAZ1,9.185154486,8.992261658,9.044399342,9.370246153,9.430766871,9.349780328
DAPL1,2.351054822,2.365894829,2.358382844,3.25471436,3.010952856,3.014579793
PIM1,1.900972127,1.914493786,1.248525183,1.944208272,1.935228395,1.938286912
SOCS3,1.243257057,1.253933359,1.248525183,1.277468654,1.270345541,1.27277062
STXBP4,3.402076351,2.986326809,3.210373997,2.743413855,2.388624898,3.014579793
TAMM41,3.875115378,3.594460245,3.410326004,3.788392754,3.620298624,3.780967602
BARX1,0,0,0,0,0,0
GPR1,0,0,0,0,0,0
TPRKB,5.295909107,5.262752776,5.30478681,5.45035282,5.182089724,5.577014816
VPS72,6.399286514,6.345620618,6.208032537,6.409795294,6.445326009,6.401883642
UBAP1L,0,0,0,0,0,0
OR5B2,0,0,0,0,0,0
MISP,5.39299445,5.262752776,5.253670552,4.655938821,4.938100384,4.727513545
POU4F1,0,0,0,0,0,0
FAM162B,0,0,0,0,0,0
KRBA2,2.351054822,2.709209082,2.701313152,1.944208272,1.935228395,1.27277062
DNAH17,0,0,0,0,0,0
AC019294.1,0,0,0,0,0,0
MROH2B,0,0,0,0,0,0
ATP6V0E1,8.191009711,8.300920009,8.226838678,8.289488931,8.309846048,8.376788933
C9orf114,5.39299445,5.097517334,4.96678345,5.496593771,5.572961801,5.442530349
SUPT3H,1.900972127,2.365894829,1.907647602,2.398459277,1.935228395,1.938286912
TSPAN11,0,0,0,0,0,0
PROP1,0,0,0,0,0,0
CARS,4.599585882,4.44450896,4.435612696,4.881794459,5.003073871,4.94210539
AC022532.1,0,0,0,0,0,0
FKBP7,1.243257057,0,1.248525183,1.277468654,0,1.27277062
HOXD4,0,0,0,0,0,0
VAT1,6.058133398,6.105604151,6.208032537,6.385425764,6.513812431,6.377515721
BARHL1,0,0,0,0,0,0
ZCCHC18,0,0,0,0,0,0
AC007382.1,3.202252029,0,2.358382844,0,1.270345541,2.39197511
LDLRAD2,0,0,0,0,0,0
GAGE12H,4.515837384,4.349698317,4.435612696,4.810367039,4.723530165,4.648251168
KRTAP23-1,0,0,0,0,0,0
AL135998.1,0,0,0,0,0,0
SPTBN5,0,0,0,0,0,0
PPM1E,0,0,0,0,0,0
BEND2,0,0,0,0,0,0
RHD,0,0,0,0,0,0
ZNF415,3.733995743,4.020945135,3.883605278,3.021597575,2.733088194,3.014579793
TRIM48,0,0,0,0,0,0
POLR3F,2.970231369,2.986326809,3.210373997,2.743413855,2.733088194,3.014579793
ENDOV,5.650295183,5.501981806,5.619396682,5.496593771,5.529514471,5.533564831
ALK,0,0,0,0,0,0
MCAT,4.678738357,4.44450896,4.524549277,5.014842593,5.003073871,4.874060667
RP11-706O15.1,2.351054822,2.365894829,2.358382844,3.021597575,2.733088194,3.014579793
POLD2,8.00388077,7.902098329,7.966090811,8.94763665,9.012486454,8.710097613
VSTM5,0,0,0,0,0,0
C1orf95,0,0,0,0,0,0
DEFB110,0,0,0,0,0,0
