gene_id,MCF7_1,MCF7_2,MCF7_3,FulR_1,FulR_2,FulR_3
TBATA,0,0,0,0.176322773,0.124328135,0.214124805
TBC1D1,4.025914699,3.821710215,3.760220946,3.187451054,3.03562391,2.746312766
TBC1D10A,4.752748591,5.096767855,4.904965719,4.388189537,4.428946345,4.430954271
TBC1D10B,5.663059924,5.635173947,5.645009884,5.411426246,5.330916878,5.390942773
TBC1D10C,0.516015147,0.650764559,0.321928095,0.669026766,0.855989697,1
TBC1D12,2.543495883,2.021479727,2.244887059,3.060047384,2.582556003,2.941106311
TBC1D13,4.541638734,4.462706751,4.557042415,4.43162296,4.389566812,4.358958826
TBC1D14,5.14974712,5.033863452,5.068240861,5.237257771,5.131754091,5.200457271
TBC1D15,3.820689561,3.475084883,3.531069493,3.727920455,3.452858965,3.534808661
TBC1D16,4.684818738,4.768184325,4.833902077,4.557042415,4.485426827,4.571069998
TBC1D17,5.66106548,5.762348816,5.671010241,5.899659026,5.988684687,5.967399199
TBC1D19,1.608809243,0.887525271,1.618238656,1.974529312,1.879705766,1.970853654
TBC1D2,3.615887074,3.499527024,3.656496371,3.679198571,3.87774425,3.586164246
TBC1D20,4.674121633,4.604664415,4.612942196,4.952799478,4.924099886,4.830356747
TBC1D21,0,0,0,0,0,0
TBC1D22A,4.424250286,4.491853096,4.532316959,3.9202933,3.964398632,4.014355293
TBC1D22B,3.898208353,3.722466024,3.613531653,3.189033824,3.285402219,3.155425432
TBC1D23,4.247168,3.602884409,3.886550147,3.746312766,3.544732656,3.545968369
TBC1D24,3.039138394,3.147306699,3.111031312,3.0721058,3.13422094,3.068670811
TBC1D25,3.333423734,3.347665656,3.414135533,3.017921908,3.09423607,2.889473543
TBC1D26,0.201633861,0.40053793,0.124328135,0.097610797,0.432959407,0.23878686
TBC1D28,0,0,0,0.042644337,0,0
TBC1D29,0,0.443606651,0,0,0,0.176322773
TBC1D2B,4.193771743,4.119356177,4.13093087,3.710393192,3.635754391,3.790772038
TBC1D3,0,1.384049807,0,0.35614381,0,0.925999419
TBC1D30,4.160274831,3.881664619,3.931683057,5.350850805,5.170325694,5.227664073
TBC1D3B,0,0,0,0,0,0
TBC1D3C,0,0,0,0,0,0.176322773
TBC1D3F,4.254745198,4.156234798,4.215678597,3.862947248,4.039138394,3.98458935
TBC1D3G,0,0,0,0,0,0
TBC1D3H,0,0,0,0,0,0
TBC1D3P1-DHX40P1,1.117695043,0.933572638,0.545968369,1.070389328,1.310340121,1.361768359
TBC1D3P2,0.201633861,0,0.056583528,0.042644337,0.056583528,0
TBC1D3P5,0.097610797,0.367371066,0.111031312,0.111031312,0.070389328,0.042644337
TBC1D4,2.09085343,1.799087306,1.974529312,2.173127433,1.98550043,2.017921908
TBC1D5,5.224194664,4.944389962,4.933572638,5.316145742,5.165510018,5.089582893
TBC1D7,5.301953395,5.262282806,5.226123143,5.134631671,5.116863758,5.297191417
TBC1D8,3.816599707,3.710393192,3.771885579,3.502075956,3.378511623,3.500802053
TBC1D8B,1.389566812,1.422233001,1.077242999,0.526068812,0.111031312,0.137503524
TBC1D9,6.725604841,6.519950703,6.561173365,5.994805976,5.759422186,5.831877241
TBC1D9B,7.298016731,7.381023747,7.329661815,7.003602237,7.034083627,7.000225403
TBCA,8.154362449,7.769771739,7.903219078,7.520343668,7.080870812,7.22602678
TBCB,6.675957033,6.815447343,6.863071186,6.692092375,6.756222713,6.740792672
TBCC,5.771093252,5.742545234,5.785288981,5.09212285,5.125981654,4.942983598
TBCCD1,2.881664619,2.627606838,2.510961919,2.324810603,2.049630768,2.280956314
TBCD,6.047232996,6.054631449,5.949301468,6.181698911,6.082574866,6.072320216
TBCE,5.11727946,4.874305166,5.00270252,5.067380578,4.864433796,4.961160258
TBCEL,3.317593505,2.835924074,3.001802243,2.914564523,2.713695815,2.526068812
TBCK,3.701549057,3.419538892,3.469885976,3.768713657,3.240314329,3.496973581
TBK1,5.486714373,4.824767853,5.170726276,5.162693432,4.852498299,4.840966704
TBKBP1,2.558267634,2.350497247,2.372952098,2.211012193,2.257010618,2.017921908
TBL1X,5.000901403,4.917909074,4.853496704,5.025028794,4.771885579,4.911691582
TBL1XR1,4.271276259,3.570462931,3.64385619,3.676944359,3.085764554,3.153805336
TBL1Y,0,0,0,0,0,0
TBL2,5.439955517,5.350850805,5.417177412,5.414135533,5.384395238,5.364222221
TBL3,5.575614878,5.622344723,5.642123916,5.126394738,5.032100843,5.128870759
TBP,4.530445355,4.444932049,4.481557281,4.177917792,4.169123281,4.28169825
TBPL1,4.391630262,3.656496371,3.857980995,3.718087584,3.399171094,3.66106548
TBPL2,0,0,0,0,0,0
TBR1,0.028569152,0,0.111031312,0.070389328,0,0
TBRG1,3.448900951,3.276496666,3.275007047,3.303050085,3.119356177,3.307428525
TBRG4,5.603181229,5.657640005,5.737957106,5.344118335,5.612352499,5.483815777
TBX1,0.23878686,0,0,0.097610797,0.367371066,0.22650853
TBX10,0,0,0,0.189033824,0.124328135,0
TBX15,0.422233001,0.555816155,0.378511623,0.485426827,0.333423734,0.389566812
TBX18,0,0,0,0,0,0
TBX19,1.09085343,1.310340121,1.257010618,0.879705766,0.790772038,0.918386234
TBX2,6.617651119,6.368942914,6.56208975,6.535430915,6.17292749,6.275938239
TBX20,0,0,0,0,0,0
TBX21,0.056583528,0,0,0,0,0
TBX22,0,0,0,0,0,0
TBX3,2.100977648,1.673556424,1.89917563,1.875780063,1.541019153,1.646162657
TBX4,0.650764559,0.310340121,0.773996325,0.545968369,0.432959407,0.565597176
TBX5,0,0,0,0,0,0
TBX5-AS1,0,0,0,0,0,0
TBX6,1.541019153,1.761285273,1.959770155,2.386810946,2.44625623,2.22650853
TBXA2R,0.941106311,1.207892852,1.350497247,1.23878686,0.925999419,1.124328135
TBXAS1,0.650764559,0.641546029,0.565597176,0.263034406,0.124328135,0.097610797
TC2N,5.160678213,4.430954271,4.666756592,5.601102203,5.154210531,5.348019909
TCAIM,3.854993017,3.294253136,3.493134922,4.173926932,4.015247774,3.914564523
TCAM1P,0.201633861,0.214124805,0.163498732,0.422233001,0.545968369,0.286881148
TCAP,0.622930351,0.565597176,0.35614381,1.150559677,1.056583528,0.925999419
TCEA1,6.973381675,6.373822187,6.544887178,6.99830835,6.551208374,6.682151888
TCEA2,5.206330648,5.334139179,5.380590934,5.743622676,5.973611276,5.831117195
TCEA3,2.695993813,2.711494907,2.244887059,2.414135533,2.427606173,2.220329955
TCEAL1,5.848497755,5.542877099,5.759688488,6.283180979,6.13627343,6.289281178
TCEAL2,0,0,0,0,0,0
TCEAL3,7.167518504,7.140983105,7.075211711,7.109465038,6.87418219,6.924099886
TCEAL4,8.140523054,7.92919922,7.933454612,8.052078919,7.914205719,7.945677926
TCEAL5,0,0,0,0,0,0
TCEAL6,0,0,0,0,0,0
TCEAL7,0,0,0,0,0,0
TCEAL8,0,0,0,0,0,0
TCEANC,1.879705766,1.761285273,1.575312331,2.032100843,1.815575429,1.427606173
TCEANC2,2.217230716,2.15704371,2.358958826,2.403267722,2.250961574,2.403267722
TCEB1,5.334496768,5.184280294,5.21218021,4.909293086,4.917431755,4.837943242
TCEB2,9.019396132,9.33185746,9.189379824,8.822411496,9.093074182,9.081589955
TCEB3,5.010779839,4.784503983,4.750606505,4.752748591,4.544114402,4.600507645
TCEB3B,0,0,0,0,0,0
TCEB3C,0,0,0,0,0,0
TCEB3CL,0,0,0,0,0,0
TCEB3CL2,0,0,0,0,0,0
TCERG1,5.335569006,4.890933022,4.958842675,5.109360559,4.799087306,4.791814071
TCERG1L,0,0,0,0.028569152,0,0
TCF12,4.43496176,4.206330648,4.085764554,4.386810946,4.108524457,4.234194723
TCF15,0,0,0,0,0,0
TCF19,5.044831233,5.135042286,4.961623328,4.683134985,4.531693361,4.538538164
TCF20,3.841973119,3.679198571,3.663344619,3.447579197,3.346247774,3.288358562
TCF21,0,0,0,0,0,0
TCF23,0,0,0,0,0,0
TCF24,0.344828497,0.632268215,0.275007047,0.632268215,0.367371066,0.275007047
TCF25,7.767257526,7.954312652,7.795065583,7.721714425,7.825594849,7.766992617
TCF3,5.997518235,6.101608059,6.10706011,5.832130501,5.775840699,5.830103176
TCF4,0.847996907,0.443606651,0.773996325,1.40053793,1.097610797,0.933572638
TCF7,0.604071324,0.941106311,0.748461233,0.263034406,0.214124805,0.443606651
TCF7L1,3.87282876,4.024142346,3.67468662,2.608809243,2.61117238,2.403267722
TCF7L2,3.173127433,2.994579724,2.981852653,3.165107985,3.09592442,2.861955364
TCFL5,4.810443104,4.473786912,4.615298579,5.026357447,4.851998837,4.659353759
TCHH,2.053111336,1.922197848,2.087462841,2.201633861,2.292781749,2.344828497
TCHHL1,0.22650853,0.137503524,0.028569152,0.042644337,0.056583528,0.028569152
TCHP,4.15704371,3.9202933,3.98458935,3.580145484,3.35614381,3.382667253
TCIRG1,4.794935663,4.893362211,5.043956873,1.803227036,1.422233001,1.485426827
TCL1A,0.214124805,0.286881148,0.084064265,0.250961574,0.070389328,0.575312331
TCL1B,0,0,0,0.070389328,0,0
TCL6,0.042644337,0,0,0,0,0
TCN1,2.601696516,2.435628594,2.56315813,0,0,0
TCN2,0.189033824,0.201633861,0.176322773,0.070389328,0.321928095,0.22650853
TCOF1,5.06436554,4.966707314,4.862947248,4.44625623,4.388189537,4.334139179
TCP1,6.963705307,6.791553633,6.912170803,6.596338864,6.340384235,6.434127784
TCP10,0,0,0,0,0,0
TCP10L,0.432959407,0.389566812,0.333423734,0.879705766,0.641546029,0.879705766
TCP10L2,0,0,0,0,0,0
TCP11,0.176322773,0.056583528,0,0.124328135,0.263034406,0
TCP11L1,3.264536431,3.016139703,3.09085343,2.625270489,2.592158002,2.558267634
TCP11L2,2.673556424,2.310340121,2.462052319,2.253989266,1.906890596,2.253989266
TCP11X2,0,0,0,0,0,0
TCTA,4.570462931,4.850499414,4.531069493,4.636334602,4.771357409,4.792855352
TCTE1,0.176322773,0.124328135,0.214124805,0.321928095,0.333423734,0
TCTE3,0.310340121,0.150559677,0.321928095,0.722466024,1.007195501,0.443606651
TCTEX1D1,0,0,0,0,0,0
TCTEX1D2,5.390254956,4.996388746,5.646450706,5.759422186,5.556429415,5.891176125
TCTEX1D4,0.23878686,0.23878686,0.097610797,0.333423734,0.432959407,0.422233001
TCTN1,4.14404637,4.23572706,4.09592442,4.360364277,4.005399988,4.136683578
TCTN2,3.207892852,2.97819563,2.843983844,2.95419631,2.941106311,2.653060017
TCTN3,5.511594542,5.425257872,5.394033895,5.845239126,5.719731057,5.558573776
TDG,5.371907298,4.847495884,5.062208078,4.662775172,4.373648211,4.269033146
TDGF1,0.042644337,0,0.070389328,0,0.163498732,0
TDGF1P3,0.275007047,0.333423734,0.214124805,0.443606651,0.298658316,0.298658316
TDH,0.948600847,0.641546029,1.207892852,1.23878686,0.713695815,1.257010618
TDO2,0.176322773,0.056583528,0.214124805,0,0.056583528,0
TDP1,4.390254956,4.319762428,4.096767855,4.726831217,4.563768278,4.605257263
TDP2,5.624393382,5.134631671,5.37920506,5.269033146,4.888986721,5.008092421
TDRD1,2.381283373,1.782408565,1.906890596,2.589763487,2.324810603,2.283921772
TDRD10,0.028569152,0,0,0.097610797,0,0.097610797
TDRD12,0.321928095,0.298658316,0.286881148,0.214124805,0.124328135,0.275007047
TDRD3,3.311793718,3.001802243,3.039138394,3.214124805,2.803227036,2.792855352
TDRD5,3.03562391,2.904965719,2.912649865,3.554588852,3.365972428,3.627606838
TDRD6,0,0,0,0,0,0
TDRD7,4.168321116,3.671293372,3.82374936,3.670160514,3.548436625,3.559491813
TDRD9,0,0,0,0,0.042644337,0
TDRG1,0,0,0,0,0.263034406,0
TDRKH,5.658497137,5.670160514,5.663344619,6.027684877,5.991181681,6.029673735
TDRP,0.124328135,0,0.189033824,0.111031312,0,0
TEAD1,3.763411574,3.337711092,3.381283373,3.707082992,3.350497247,3.392317423
TEAD2,4.885574364,4.859472667,4.746312766,5.276124405,5.343052435,5.246027981
TEAD3,4.700439718,4.806324057,4.718087584,4.498250868,4.596338864,4.624685811
TEAD4,4.23878686,4.221103725,4.290571851,4.008988783,3.895302621,3.949534933
TEC,1.15704371,0.97819563,1.124328135,1.372952098,1.23878686,1.40053793
TECPR1,3.451540833,3.650764559,3.493134922,3.371558863,3.388189537,3.451540833
TECPR2,3.475084883,3.357552005,3.442280035,3.458119481,3.361768359,3.298658316
TECR,8.335613665,8.66437617,8.526460115,8.715653176,8.910972452,8.869007702
TECRL,0.028569152,0,0,0.028569152,0,0
TECTA,0.545968369,0.367371066,0.389566812,0.565597176,0.475084883,0.50589093
TECTB,0,0,0,0,0,0
TEDDM1,0.028569152,0.042644337,0.042644337,0.056583528,0,0.124328135
TEF,3.835924074,3.766595162,3.761285273,4.488000771,4.489928219,4.448900951
TEFM,3.212569339,3.263034406,3.228049048,2.9800253,2.983677695,2.849999259
TEK,0,0,0,0,0,0
TEKT1,0.056583528,0,0,0,0,0
TEKT2,0.111031312,0,0,0,0.422233001,0
TEKT3,0.622930351,0.464668267,0.378511623,0.40053793,0.613531653,0.367371066
TEKT4,0.333423734,0.925999419,0.831877241,0.695993813,0.731183242,0.799087306
TEKT4P2,5.59454855,5.542877099,5.596040633,5.639232163,5.837438715,5.830356747
TEKT5,1.485426827,1.244887059,1.028569152,2.283921772,2.229587923,2.327687364
TELO2,5.321567376,5.588564737,5.524815928,5.128045891,5.156234798,5.133810091
TEN1,5.192194165,5.328764672,5.155830172,5.181897643,5.3950628,5.101818134
TEN1-CDK3,1.722466024,1.622930351,1.589763487,1.807354922,1.495695163,2.017921908
TENC1,3.895302621,4.024142346,4.001802243,4.652486495,4.789729251,4.66106548
TENM1,0.042644337,0,0.014355293,0,0.014355293,0
TENM2,0.042644337,0.028569152,0.028569152,0.014355293,0.014355293,0
TENM3,3.184280294,2.981852653,2.967168608,1.50589093,1.169925001,1.316145742
TENM4,0.214124805,0.124328135,0.176322773,0.097610797,0.084064265,0.084064265
TEP1,2.974529312,3.042644337,2.941106311,3.073820233,2.963474124,2.939226578
TEPP,0,0,0,0,0,0
TERC,0.495695163,0,0,0,0.432959407,0.275007047
TERF1,3.882643049,3.553360503,3.548436625,3.524815928,3.125981654,3.237257771
TERF2,4.5987225,4.418189948,4.310340121,4.51916445,4.383358695,4.300123725
TERF2IP,6.690836098,6.383358695,6.474111514,6.398145117,6.13093087,6.049412953
TERT,0.298658316,0.163498732,0.201633861,0.189033824,0.23878686,0.389566812
TES,4.728464765,4.44625623,4.517275693,5.272396509,5.129695157,5.238404739
TESC,0.970853654,0.687060688,1.15704371,1.49057013,1.632268215,1.86393845
TESK1,4.882643049,5.027242536,5.017031081,4.745237332,4.787118983,4.875780063
TESK2,3.343407822,3.517275693,3.388189537,2.269033146,2.545968369,2.189033824
TESPA1,0,0,0.070389328,0.084064265,0,0.070389328
TET1,0.641546029,0.613531653,0.790772038,1.280956314,1.286881148,1.275007047
TET2,3.534808661,3.303050085,3.323370069,2.811471031,2.570462931,2.50589093
TET3,3.625270489,3.54225805,3.513490746,3.804260116,3.64731451,3.645009884
TEX10,4.213347282,3.726831217,4.010779839,3.998195503,3.679198571,3.651912745
TEX101,0.799087306,0.443606651,0.321928095,0.722466024,0.879705766,0.475084883
TEX11,0.028569152,0.150559677,0.111031312,0.042644337,0,0.097610797
TEX12,0.070389328,0.097610797,0,0.070389328,0,0
TEX13A,0,0,0,0,0,0
TEX13B,0,0,0.097610797,0,0,0
TEX14,0.90303827,0.773996325,1.021479727,0.86393845,0.799087306,0.757023247
TEX15,0.042644337,0.056583528,0.042644337,0.014355293,0.014355293,0
TEX19,0.687060688,0.895302621,0.933572638,0.871843649,0.378511623,0.731183242
TEX2,5.478648295,5.303050085,5.247927513,5.23878686,5.111031312,5.141596278
TEX21P,0.150559677,0.201633861,0,0.263034406,0.189033824,0.111031312
TEX22,0.669026766,0.659924558,0.831877241,0.584962501,0.555816155,0.695993813
TEX26,0,0,0,0,0,0
TEX26-AS1,0,0,0,0,0,0
TEX261,6.323910438,6.373300197,6.362469889,6.227471546,6.215484464,6.268097486
TEX264,6.032762074,6.163498732,6.229587923,5.884597921,5.904965719,5.982993575
TEX28,0,0,0,0,0,0
TEX29,0.22650853,0,0,0.111031312,0,0.321928095
TEX30,3.438292852,3.0721058,3.160274831,3.460742564,3.27351589,3.343407822
TEX33,0,0,0,0,0,0
TEX35,0,0,0.137503524,0,0,0
TEX36,0,0,0,0,0,0
TEX37,0,0,0,0.097610797,0,0
TEX38,0,0,0.275007047,0.389566812,0.963474124,0.263034406
TEX40,1.650764559,1.948600847,0.895302621,2.100977648,2.214124805,2.40053793
TEX41,0,0,0,0,0,0
TEX9,1.269033146,0.669026766,0.956056652,2.327687364,1.918386234,2.114367025
TF,0.137503524,0.214124805,0.321928095,0.201633861,0.263034406,0.124328135
TFAM,4.232660757,3.430285273,3.775050541,4.509062386,4.032100843,4.242602506
TFAMP1,0.298658316,0.163498732,0.443606651,0.333423734,0.137503524,0.084064265
TFAP2A,4.737686761,4.651338766,4.62058641,5.564683017,5.416501993,5.322288724
TFAP2B,0.084064265,0.163498732,0.214124805,0.378511623,0.298658316,0.443606651
TFAP2C,6.202809492,5.875534352,5.883132016,6.312701473,5.94673086,6.000450772
TFAP2D,0,0,0,0,0,0
TFAP2E,0.23878686,0.389566812,0.485426827,0.5360529,0.333423734,0.344828497
TFAP4,3.060047384,2.851998837,2.910732662,3.163498732,3.124328135,3.153805336
TFB1M,2.580145484,2.669026766,2.22342255,2.185866545,2.307428525,1.963474124
TFB2M,4.806839582,4.370164281,4.569855608,4.683696454,4.527946099,4.482848283
TFCP2,0,0,0,0.014355293,0.028569152,0
TFCP2L1,0.014355293,0.028569152,0,0,0.028569152,0
TFDP1,6.881419908,6.520107902,6.589014385,6.126188211,5.944155663,6.0437382
TFDP2,3.473786912,3.224966365,3.334854269,3.066950244,2.831877241,2.786596362
TFDP3,0,0.124328135,0,0.422233001,0.333423734,0.895302621
TFE3,5.257387843,5.336640446,5.249445341,5.027242536,5.025471815,5.057016965
TFEB,3.026800059,3.124328135,3.243364426,2.871843649,3.10433666,2.720278465
TFEC,0,0,0,0,0,0
TFF1,12.08034454,12.1908062,12.12531337,12.69602208,12.8129093,12.74556719
TFF2,0.111031312,0.286881148,0,0,0,0.584962501
TFF3,6.471675214,6.788685711,6.775840699,9.568488197,9.911586731,9.799297813
TFG,7.488241843,7.177120503,7.298933193,6.500324049,6.356848079,6.409560655
TFIP11,5.198494154,5.171927354,4.980939266,4.911212202,4.915998852,4.943452539
TFPI,6.613973587,5.730096466,6.154007948,4.161887682,3.929790998,4.181897643
TFPI2,0.495695163,0.659924558,0.584962501,0.713695815,0.367371066,0.35614381
TFPT,6.420718183,6.791944272,6.682854169,7.09148828,7.341807889,7.295080133
TFR2,0.056583528,0.275007047,0.432959407,0.250961574,0.40053793,0.310340121
TFRC,6.539003674,5.945092631,6.107897062,6.469885976,6.02989455,6.169123281
TG,0.042644337,0.014355293,0.137503524,0.028569152,0.042644337,0.070389328
TGDS,3.3305584,2.711494907,3.005399988,3.279471296,2.873813198,3.145677455
TGFA,3.007195501,2.671293372,2.592158002,3.040892431,2.720278465,2.792855352
TGFB1,6.233619677,6.000225403,6.128252152,5.836681593,5.446917865,5.581953751
TGFB1I1,1.3950628,1.480265122,1.22650853,3.147306699,2.941106311,3.252476214
TGFB2,3.969012308,3.609991295,3.578938713,0.641546029,0.286881148,0.687060688
TGFB3,3.077242999,3.112700133,3.030336078,5.077670274,5.09212285,4.957914599
TGFBI,2.99095486,3.063502942,3.139142019,0.748461233,0.641546029,0.948600847
TGFBR1,3.57167681,3.15704371,3.279471296,3.883620816,3.427606173,3.554588852
TGFBR2,3.353323291,3.112700133,3.35473424,1.859969548,1.769771739,2.025028794
TGFBR3,0.464668267,0.475084883,0.485426827,0.250961574,0.137503524,0.070389328
TGFBR3L,2.961623328,2.257010618,2.709290636,3.321928095,2.98550043,2.680324357
TGFBRAP1,4.539779192,4.651338766,4.617651119,4.300123725,4.376429311,4.359661722
TGIF1,6.284292026,6.184875343,6.160274831,5.863195112,5.763411574,5.782408565
TGIF2,4.553974808,4.452858965,4.538538164,4.500802053,4.47118746,4.477677328
TGIF2-C20orf24,2.056583528,3.709290636,3.051372102,0,4.331991778,4.040015679
TGIF2LX,0,0,0,0,0,0
TGIF2LY,0,0,0,0,0,0
TGM1,1.731183242,1.59454855,1.560714954,1.292781749,1.695993813,1.344828497
TGM2,1.304511042,1.510961919,1.189033824,0.097610797,0.056583528,0.124328135
TGM3,0.111031312,0.286881148,0.042644337,0.189033824,0.214124805,0.555816155
TGM4,0.056583528,0.028569152,0,0,0,0
TGM5,0.028569152,0,0,0,0,0
TGM6,0,0,0,0,0,0
TGM7,0,0,0,0,0,0
TGOLN2,6.369466484,6.096978636,6.130313146,6.260402093,6.069315495,6.029673735
TGS1,3.282439805,2.792855352,2.94673086,2.957914599,2.587364991,2.707082992
TH,0.321928095,0.839959587,0.526068812,0.367371066,0.263034406,0.070389328
THADA,5.062208078,4.934988202,4.957450336,4.515384461,4.375734539,4.319762428
THAP1,2.86393845,2.575312331,2.87774425,3.010779839,3.060047384,2.819668183
THAP10,2.381283373,1.839959587,2.077242999,2.485426827,2.150559677,2.358958826
THAP11,5.701271802,5.613236955,5.577730931,5.723831566,5.663344619,5.578032972
THAP2,1.063502942,0.82374936,0.790772038,1.464668267,1.049630768,1.063502942
THAP3,3.66106548,3.927896454,3.939226578,3.814550423,4.000901403,3.87774425
THAP4,6.09824268,6.156639311,6.036283528,5.573798644,5.556735948,5.667892125
THAP5,4.569855608,3.782408565,4.131754091,4.756489607,4.305970521,4.422233001
THAP6,3.053111336,2.648465443,2.927896454,2.799087306,2.687060688,2.746312766
THAP7,5.609991295,5.744161096,5.81275491,5.496334513,5.907852072,5.693486957
THAP7-AS1,2.704871964,2.599317794,2.464668267,2.887525271,3.430285273,2.972692654
THAP8,3.021479727,2.983677695,3.209453366,3.285402219,3.390942773,3.214124805
THAP9,1.807354922,1.207892852,1.704871964,2,1.622930351,1.786596362
