"","WS8V_1","WS8V_2","MCF7V_1","MCF7V_2","TAMRV_1","TAMRV_2"
"TUBG1",6.12668955547823,6.31825494186351,6.10179364405021,5.5985501398992,6.22449900181637,6.19238378733505
"TUBG2",4.02621326475114,4.11318235182357,3.63222384441641,3.76581408469972,3.52689928149353,3.84333411882005
"TUBGCP2",6.42947049391623,6.47252916470164,7.2618898332172,7.09022960114613,6.7020941658652,6.78058354497559
"TUBGCP3",5.0685964277122,5.02458549051945,4.50676954749477,4.52538990403918,4.97919118710402,4.91994962515786
"TUBGCP4",4.90512902090679,4.92602757173871,4.8841771892684,5.06926424694362,5.36331367401838,5.29131431697878
"TUBGCP5",4.29043707051429,4.25904035555093,4.99266401867157,4.39260524036606,4.34598744973799,4.19947680886846
"TUBGCP6",4.89356861329758,4.8900687663814,5.06267351289715,5.36026441974331,5.87764965154298,5.88674091006542
"TUFM",7.67469676819802,7.7555539116146,8.79546871335209,8.45251538074351,7.72540269805431,7.99527748734948
"TUFT1",6.55746137878381,6.64212512844357,6.27296877651675,6.42022860402629,6.5174454912352,6.71101043299028
"TULP1",0.182038607504378,0.491424381297959,0.230940795505008,0.449007575750268,0.755680405057566,0.792658949414254
"TULP2",0.0632663136187197,0,0,0,0,0
"TULP3",5.30406504150669,5.45639130970378,5.32252662911757,5.20877940930752,5.66556863489939,5.67448586072567
"TULP4",5.53189677831037,5.44460443080808,6.10762533189348,5.94060463860519,5.31664455737136,5.29381663824346
"TUNAR",0,0,0,0,0,0
"TUSC1",3.63069297270763,3.69528145230193,4.25860949715378,3.78435017963356,4.20776906494189,4.29940373131725
"TUSC2",4.46785005400008,4.5664064413908,4.45405755783764,4.37318213180916,4.49661374426586,4.50457005090896
"TUSC3",4.82332733885946,4.39061671894728,5.92522645707915,5.61752957043521,6.39161470402679,6.35899672751799
"TUSC5",0,0,0,0.112544720615528,0,0
"TUT1",4.74358041623827,5.04696721370638,4.80318792216652,4.92243742551501,4.61958836590757,4.7590666179325
"TVP23A",0.726241674875739,0.959308378039388,0.989840654832114,0.94369303809572,0.593468951619103,0.597750960063459
"TVP23B",5.30370846007343,5.09527954924258,5.34916540409802,5.33672316206308,5.60368882555408,5.3789002966251
"TVP23C",1.91122024605404,1.84035202745368,1.92152433831704,1.76654378799972,2.09666912983177,1.91317160881632
"TVP23C-CDRT4",3.31073482551032,3.39496299067149,3.28489438700877,3.45259388290945,3.17019813693776,3.18029406550623
"TWF1",7.5229456766627,7.27057150860156,7.23129573933196,7.12860676808702,7.68973543784031,7.70645131561383
"TWF2",4.5645757576141,4.88337756860389,4.3191674206377,4.44688969036406,4.3360470906618,4.78619628918485
"TWIST1",0.291772026556944,0.413642289044035,1.54082005612008,1.1747702829288,0,0
"TWIST2",0.182038607504378,0,0,0,0,0
"TWISTNB",4.0628534354858,3.70005234005488,4.22001895259844,3.87586035306767,4.89582280356747,4.7901508552757
"TWSG1",5.06418981373234,5.05026401767508,4.73603221247646,4.6998355425851,6.31599990647369,6.3987171173032
"TXK",0,0.102708890837917,0.0612923439281745,0.438918749334475,0,0.097259536590614
"TXLNA",6.66732851368286,6.73892240420382,6.52439677881261,6.5542693966124,6.40723932620992,6.33907344277194
"TXLNB",0.720451205244277,1.01495341402902,2.02906420861909,1.41111826131132,0.385119400905086,0.39377471657634
"TXLNG",5.38764347448822,5.32517498339151,5.47922700234274,5.65361405492352,5.28034480593653,5.24382769650605
"TXN",7.25458989649526,7.20193262873708,7.2745156542164,7.05277031110158,6.63198458186727,6.56635720344745
"TXN2",6.1800302209541,6.47019418597343,5.73235504971447,5.83439593693372,6.23388778017685,6.34240899148147
"TXNDC11",5.37347423457111,5.34793318059661,5.36842618941285,5.09492893865018,5.37937596414062,5.41654126860491
"TXNDC12",5.73893949350309,5.79031769595655,5.68382351757543,5.51124446101377,5.6196152254761,5.69248787228186
"TXNDC15",4.76082591298552,4.62661590833314,4.95868517970535,4.6878151051507,5.22243542371356,5.21897432204103
"TXNDC16",3.9771529828545,3.85093346254173,4.21012073377383,4.2843874975375,4.33986137507149,4.28047347361748
"TXNDC17",3.95914103380883,4.04494963250681,4.14937045628462,3.49774308785756,4.04707419860585,3.93297876836749
"TXNDC2",0,0.102708742131006,0,0.112544720615528,0,0
"TXNDC5",7.63491356703701,7.76802897240796,7.52596858054569,7.5704548719235,7.46303336983083,7.67403319930841
"TXNDC8",0,0,0,0,0,0
"TXNDC9",5.66593631140559,5.46485800851762,4.93921787222572,4.91425824551123,5.81682921138728,5.51921167632347
"TXNIP",7.78160059549062,7.65051190944641,7.40564149465105,8.38535467433149,8.56786635809484,8.60856651878199
"TXNL1",5.97445502048988,5.74786870001525,5.69536384389014,5.71588552789644,6.42958107509056,6.27646514007337
"TXNL4A",5.05038147514725,5.04220949950833,5.46542028333941,5.19925283098823,5.5793319128671,5.50678884346595
"TXNL4B",4.88098810248021,4.81714950058589,4.85979116217044,4.8735969006101,5.04316876314246,5.02335359868345
"TXNRD1",8.67854957627387,8.88967489941557,7.46374393134883,7.7133358180398,8.6567281470862,8.46488347302709
"TXNRD2",4.56599130106806,4.63723169216153,4.82926622743789,4.68849472089217,5.41137574218719,5.48963259091928
"TXNRD3",3.75177137270905,3.66893781695777,4.536248037444,4.23644490967795,3.64524524249328,3.81518044905993
"TXNRD3NB",0,0,0.176578109395297,0.0573695346363082,0.0541482905842476,0
"TYK2",6.6336109031059,6.77093008460487,6.16995253272271,6.55513895332364,6.90804766094757,7.04958430452252
"TYMP",0.736326201559648,1.09905336005489,0.339306146510102,0.984151477314527,1.69884281910843,2.27597145473035
"TYMS",5.68472948816361,5.75508748154658,5.55483643430028,4.76352134754424,6.84804623427682,6.70209932694505
"TYR",0,0,0,0,0,0
"TYRO3",4.37318961351032,4.8100621815259,3.96471902530832,4.10010336243467,4.58018962298142,4.60884201654814
"TYROBP",0,0,0,0,0,0
"TYRP1",0.433958721444992,0,1.35749578311541,1.77711005515888,0.426762674866359,0.295484694198706
"TYSND1",4.64771766496185,5.13193096295217,5.67894367085314,5.48652562930172,4.92967713729241,5.17698811315519
"TYW1",4.90137969938086,4.90219423239685,4.87054516236751,4.82624603874318,4.69096676699478,4.58408075164479
"TYW1B",2.32191099499429,1.71847367513442,1.67551935090251,1.83719152993782,2.04173880176261,1.82967212434738
"TYW3",4.69612146367138,4.55940403806032,4.55110311608903,4.61750570601788,4.24519377732695,4.09312371740716
"TYW5",3.9999935022899,3.71600932953656,3.89681767520727,4.03496320589238,3.76167383174554,3.49633436344105
"U2AF1",5.70082571010336,6.09251301295253,6.21263156833356,5.69285993440954,5.15345721107775,5.65041500257739
"U2AF1L4",2.49764704843238,2.48727491916435,2.13225246642638,2.21020074391935,1.80648599502338,1.93495456679086
"U2AF1L5",6.12821609760984,5.80952066124796,5.31660128926529,5.5969538065657,5.30926617035854,5.29580907555405
"U2AF2",7.82204497066539,7.92716921422225,7.95841906932919,8.01703474307362,7.76087072064486,7.718025194253
"U2SURP",6.96602543033044,6.67488856598595,6.90670367916445,6.79660075144246,7.20499776511038,6.84699535433165
"U82695.5",0,0,0.0612923439281745,0,0,0.0494491605942155
"UACA",6.37220468506606,6.11114826685264,6.13467446380223,6.03754826971864,5.72373685447722,5.58080351589289
"UAP1",4.99620877236891,4.77154062396228,5.05226729215166,4.83233274128824,5.14753038786651,5.11610764491082
"UAP1L1",5.38375534088966,5.5236452179008,5.42823666500704,5.43795728709697,4.52320493495371,4.54691164719067
"UBA1",9.11316785195147,9.38753396230761,9.18262057046528,9.23817698089143,8.17336078820004,8.25771045514376
"UBA2",7.26022958475674,7.19519557008681,7.10449634502122,6.95123052749238,7.00689876394456,6.79423856386917
"UBA3",4.827633039092,4.54184858067062,4.43548075252232,4.54316392216787,4.91337870790538,4.73034720069303
"UBA5",6.23210311677556,6.1142022615582,5.39091451591464,5.73160924358135,5.60448455436936,5.56240839090041
"UBA52",8.77070299107682,8.8837120924068,8.86059586152318,8.86027379457517,8.23706611350825,8.51064660419429
"UBA6",6.2093668602463,6.09894348366329,5.71222195434169,5.92866765317401,6.14445224607242,5.92357897076858
"UBA7",2.47483194489862,2.68588565482574,0.0738447839411767,1.34139791651319,0.859366661416116,1.32261686518969
"UBAC1",5.2659173477785,5.49745912850625,5.35558996501593,5.43873208735204,5.43392489412152,5.44682117683772
"UBAC2",3.6984077425228,3.52059209909102,3.58605959398986,3.82384596783632,3.67219858603738,3.48538568882728
"UBALD1",5.42941802856365,5.74047095732862,5.33343895032115,5.79813948543829,5.0382116252875,5.25967272686956
"UBALD2",4.96414299036105,5.23119404406542,4.93949001461785,4.82899389978872,4.6515237964,4.87524391032207
"UBAP1",6.05613780192737,6.0557878785345,5.56400642687148,5.73470944374771,5.65465340414154,5.62131418396561
"UBAP1L",0.148736590732999,0.215771227229974,0.43321747037683,0.435661087819262,0.292400606309455,0.171785721721745
"UBAP2",6.00382446558754,6.09704483890789,6.26057922636127,6.06142399677296,6.01784317206572,6.02521976029096
"UBAP2L",7.86177620372379,8.01748356738412,7.79815810322597,7.86015794928782,7.88480714284441,7.86791881952771
"UBASH3A",0.0632663136187197,0,0,0,0.342238191313934,0.231860741185794
"UBASH3B",2.32299065983895,2.24540404959965,1.20693493320121,1.25428987975239,0.78762792296683,1.16980830364073
"UBB",9.13184335942621,9.25135109732235,9.60326770993551,9.41260962568133,9.46546159347603,9.44053531873538
"UBC",9.56478005306209,9.61694163148352,9.49670018645694,9.25814532923147,9.78616557208104,9.84708951466083
"UBD",0.853528693050395,0.00329124329286493,0,0.216941602833687,0,0.0494491605942155
"UBE2A",6.40150975796814,6.26365639804173,6.25737124531866,6.37454208807903,5.97707999350444,5.8037450638618
"UBE2B",5.36806772469421,5.01595789134308,5.28968187151494,5.30244656578415,4.95877321983699,4.99629250813687
"UBE2C",5.46538902012236,5.66256997501254,5.3805574114957,4.65988716816925,6.8423446310921,6.87640139988917
"UBE2D1",4.12523585403101,3.88421192764205,3.87006044773922,4.09327086458615,4.37409726836546,4.30453708613805
"UBE2D2",6.60321528347207,6.50114267863021,6.58089940320434,6.46734140214488,6.45170226264208,6.55457680535091
"UBE2D3",7.99210422323307,7.84101214027509,7.73771774750791,7.79064879504986,7.57540527077566,7.45605854508801
"UBE2D4",2.97349820620514,3.07759288901064,3.63341399582315,3.40604575239095,2.82682625143745,2.41964483337735
"UBE2E1",6.31279801487129,6.20590210267964,6.38787554169029,6.33586421944331,5.9214088876428,5.93526725795942
"UBE2E2",2.95775143123252,2.42900695306972,4.46087377422463,4.45313055017243,4.48309917902827,4.22305209751365
"UBE2E3",5.9741709182388,5.93953104667803,5.22418727401646,5.31396694057784,5.23147116125945,5.07357232318702
"UBE2F",4.58365925382792,4.4596967586956,4.97192756219062,4.85350820859553,4.20623688861533,4.14181634315165
"UBE2F-SCLY",0,0,0,0.472425583345297,0,0.181770369190661
"UBE2G1",6.49233012167966,6.36629369683571,6.18983585966308,6.31796858581863,6.41113616951041,6.32847026384476
"UBE2G2",5.16986870253088,4.87753435129988,5.6053844489373,5.82779160669155,5.42636099052018,5.86328592838322
"UBE2H",7.23472514676249,7.23195915238379,7.69845601318587,7.61544070735955,7.64341683139604,7.97892750091496
"UBE2I",7.03135082725578,7.07900446007027,7.22744952112075,7.05034174779647,6.72712466925189,6.81053024644874
"UBE2J1",6.56037876203892,6.41825361863879,6.49206801116971,6.4436416052234,5.5501906570585,5.41040348159015
"UBE2J2",5.08037677491287,5.05427681504024,5.79135796715142,5.48045414447057,4.88462356699404,4.99980389185911
"UBE2K",6.61938649727929,6.3495994997206,6.8099417292974,6.55106871632625,6.95962688608225,6.69182955297207
"UBE2L3",6.8803286491469,6.88751433707656,6.79218603507148,6.68906040940005,7.3951605246004,7.42073975972327
"UBE2L5P",0.12387438163368,0.0522681867367762,0,0.0573695346363082,0.0541482905842476,0.0972595836173654
"UBE2L6",6.39938500516014,6.69315391566712,2.44010242415344,4.83166129535265,3.56066541790621,3.53267686970969
"UBE2M",5.64431964116718,5.73865478017342,6.12736594184863,5.94262754835182,5.92474724116715,6.02128789338669
"UBE2N",7.02251591666727,6.85735315169925,6.90870302317823,6.81291144006821,7.06857408488248,6.95164889681631
"UBE2NL",0,0.0522681867367762,0,0,0.106337553747695,0
"UBE2O",5.98850544078072,6.16011965575426,6.66392659608477,6.50980165124692,5.83894076885922,5.77526671803668
"UBE2Q1",6.3891526406566,6.3945155241523,6.43663485910334,6.4830054861475,6.60169931040481,6.69452043182802
"UBE2Q2",5.86497124169267,5.57172962311602,6.37240136933073,6.19167653790728,6.09408557392223,5.95121887782316
"UBE2Q2L",0,0,0,0,0,0
"UBE2QL1",3.45311618508177,3.43479632704851,2.21586504197269,2.96628584754011,0.618655678352166,0.231860741185794
"UBE2R2",6.5044887527816,6.49815128744602,6.21281067526856,6.36416847101244,5.7324733072705,5.72766878773715
"UBE2S",6.01978894431196,6.14152082378224,6.5069298193846,5.84239891361296,7.07524080258538,7.16574664456203
"UBE2T",4.62915399490777,4.37905391977484,4.88997247112512,4.13448109448897,5.41946769680692,5.11637872003197
"UBE2U",0,0,0,0,0,0
"UBE2V1",8.34834328010329,8.47892794063639,8.50519181878141,8.47207917236799,7.52377693118637,7.69428638241531
"UBE2V2",6.32742822834764,6.22007416574623,6.35246561222231,5.990988817095,6.058942923459,5.94528713190739
"UBE2W",5.19978774531364,4.77985970596642,5.48790858394616,5.2928675586606,5.24133158164112,4.90825870666377
"UBE2Z",8.27298262063646,8.43019814736867,8.4733923031944,8.49956435851886,7.44207096993178,7.45031535338118
"UBE3A",6.89642230219438,6.82152530948468,6.7896393235382,6.81608891693058,6.64663880605094,6.42611183560757
"UBE3B",6.28980683810309,6.43718113680976,6.16391192861054,6.50581402709921,6.72963240397011,6.72013420159607
"UBE3C",7.54485403155176,7.48175264453643,7.54037607798877,7.53020160363413,8.23513491239685,8.23381079992505
"UBE3D",2.2674109629967,2.26305392162334,2.69341113685211,2.69942800489524,1.61601996654701,1.54951118856809
"UBE4A",7.61903588488744,7.66087877604382,6.90504063953032,7.19638016325994,7.04453612149626,6.9466959772746
"UBE4B",6.13337586232149,6.09386239414881,6.61300622042932,6.79603954272905,6.24350667063058,6.19429639333488
"UBFD1",7.20525839161909,7.24806974678487,7.58582471735017,7.57940999520537,7.09303050044314,7.10043272805752
"UBIAD1",4.23586539480216,4.1194280703336,5.21031110759698,4.86759433290444,4.34983971158874,4.33971441573236
"UBL3",9.52340573987408,9.50206657616697,8.00303561132258,8.48670526328563,7.94723912690232,7.73192634614767
"UBL4A",5.93952859891683,5.99393407532819,6.00721979622708,6.08352827698714,5.75953387812206,5.78793896742894
"UBL4B",0.182038607504378,0.0522681867367762,0,0.112544720615528,0,0.0494491605942155
"UBL5",5.83971555055444,5.91361611680696,5.97122127250555,5.78160659334715,5.70515019990004,5.81803616086465
"UBL7",5.09857214378848,5.26480789351226,5.49487713288192,5.34892135309797,5.54073921019127,5.64160945592532
"UBLCP1",4.86555901963451,4.61895346479631,4.58266520567837,4.6638814024634,4.49579708641587,4.55611661613021
"UBN1",7.13837708706481,7.33652560043745,7.01615076251095,7.15704378049713,6.76566067600103,6.74689119626961
"UBN2",6.31523224777732,6.22544145411146,6.04752883873422,6.36212487960302,6.27882191143897,6.08046518593334
"UBOX5",3.69686894853933,3.90706694157175,3.45107924742555,3.28840156483703,3.7954476342885,3.78994424708969
"UBP1",7.9341532574847,7.77620335646457,7.56197175787333,8.06110114140513,7.5878370275399,7.50386156077998
"UBQLN1",7.16083450841455,7.0181283590737,7.70598929721616,7.47346632115149,7.55782878046948,7.45386409053057
"UBQLN2",5.93240005992057,5.9709315090523,5.46825107866223,5.76408326312149,5.06153204129521,5.03720895229784
"UBQLN3",0,0,0,0,0,0
"UBQLN4",6.80151840755252,6.91105346424307,6.91733762012668,7.00762855404652,7.48916529253333,7.59282981138168
"UBQLNL",0.12387438163368,0.102708742131006,0,0,0,0
"UBR1",5.19916436133852,5.10519284199966,5.51400636053475,5.50607534104475,5.30869427960228,5.10671543622969
"UBR2",6.55420154234878,6.45451515738982,6.37700116443774,6.40617925565341,6.62524615315366,6.4153180149965
"UBR3",6.53230025512587,6.40294106088025,6.54687963897616,6.53739510901351,6.93481951159559,6.78623087209931
"UBR4",7.76913772351301,7.99861367589676,8.0987888594006,8.40507805872737,7.91610858902562,7.9810266088006
"UBR5",8.97073360915308,9.02726140080061,8.70097861384026,9.04423257234429,8.63100926653306,8.47561371165425
"UBR7",6.41029957711762,6.31345474224787,6.17257757581196,6.1566921750933,6.9734204767458,6.92337125711192
"UBTD1",3.36797931027358,3.74773349265466,3.58258020795865,3.61317729348788,2.71054034202853,3.16193549139813
"UBTD2",6.01572639581952,5.9287395223622,5.72537047677093,5.79287093471569,5.83559209827015,5.80078249738027
"UBTF",7.68006974865984,7.76558582350924,7.35819884377664,7.63414487254102,7.94755147988419,7.97494763302326
"UBTFL1",0,0,0,0,0,0
"UBXN1",6.28733059624551,6.48090423266527,6.02518483709138,6.36004904923918,6.00239044934619,6.07422065909381
"UBXN10",0.0632663136187197,0,0,0.0573695346363082,0,0
"UBXN11",1.74660649581785,1.82525856192543,1.7122217972036,1.85506757098362,2.41880826751177,2.48941154285089
"UBXN2A",4.87351240248166,4.97188229741252,5.01943167799158,4.63734543063033,4.82192967052252,4.66100868735809
"UBXN2B",5.58860065557374,5.53822217708812,5.23084634508965,5.46762140334606,5.6969697905363,5.43883569106041
"UBXN4",7.85511697124394,7.76076200473423,7.05352125001312,7.34357743048621,7.90723339705502,7.72095404705135
"UBXN6",5.79829257743014,5.99578003719956,5.96786727864231,6.06852057606845,5.74694915953325,6.06982902972998
"UBXN7",6.85951103013446,6.64602875070395,6.9583044737014,7.07183947678503,7.36456773876501,7.14088775847723
"UBXN8",2.96605523070712,2.89286930405321,3.20891961056804,2.88146297151273,3.25230392214196,3.3166166498603
"UCHL1",0,0,0.563060948907133,0,0.190062702604279,0.0744785250962779
"UCHL3",3.81717980746904,3.79693294376257,3.84051152313084,3.59305476553621,4.02762271963429,3.70802334927969
"UCHL5",5.80351831970866,5.6722357797792,5.50104166461688,5.28510777642773,5.99852505090614,5.72923037488638
"UCK1",5.599357774012,5.79561464329602,5.33975435462835,5.51959537074718,5.02073925281749,5.08814642119567
"UCK2",4.34683331168136,4.57420338516155,4.785629370434,4.45009449218489,4.929425466762,4.89363454275153
"UCKL1",5.42072513435863,5.26875582212759,6.63044446686856,6.47933224771641,5.05988591309908,5.21570063424761
"UCMA",0,0,0,0,0,0
"UCN",0.488985409650263,0.528797343166092,0.684908532030117,0.980831348165306,0.342238278363456,0.188374194492051
"UCN2",0.291772185053181,0.198588868202401,0.120086481137018,0.424751106719079,0.156704605091657,0.188374194492051
"UCN3",0,0,0,0.0573695346363082,0,0
"UCP1",0,0,0.120086481137018,0.0573695346363082,0,0
"UCP2",7.14344520244428,7.47317121649509,6.43193652074549,6.76226404032596,7.60516726025286,7.71142436045146
"UCP3",0.888884762232507,1.12472571640911,0.230940795505008,0.532301413973496,0.342238278363456,0.733375788967173
"UEVLD",5.29306276992848,5.27521520104517,4.94578341394084,4.95211866498136,4.72821145078895,4.48859437185229
"UFC1",6.26503363509865,6.27378933867723,6.01752960620072,6.06404584174385,6.18168329543848,6.26854206112477
"UFD1L",5.79110315986265,5.77001952131204,5.72533710262276,5.3715181212841,6.14742590250076,6.26692949854945
"UFL1",5.99761077176235,5.82078514610804,6.09317080446712,5.90064165529974,5.51078581907373,5.39845467586197
"UFM1",6.23110017428117,5.97228666755072,5.99790723763502,6.00820711358446,6.10859028603137,5.8995649040337
"UFSP1",2.5127337119863,2.56239629375368,2.92539195386846,2.98118595076782,2.04829570725853,2.41246870897004
"UFSP2",3.69152810018743,3.29995079491278,3.5237774271379,3.42977078039768,3.86565658578055,3.80751560689429
"UGCG",5.40021923427385,5.13927590642232,5.95526656857108,5.77663918562888,5.31155213598234,5.36053415625695
"UGDH",7.25613546557547,7.39014461872048,5.51774657967776,5.94187270744609,4.91905141007876,5.00596431597486
"UGGT1",6.94164148324475,7.01801678388905,6.68997347820426,6.73130599742744,7.43647797242449,7.28610672246346
"UGGT2",3.95852785405842,3.72524173767025,4.10254541614351,4.05846126558942,3.97826548256593,3.74806703185758
"UGP2",6.83963193621344,6.8052935486556,6.18451007043036,6.28656007913113,6.56349307065235,6.44259334208985
"UGT1A1",3.21014078020409,3.61135157893328,1.4711804568462,2.17720249524985,1.1384526690745,1.04106673934674
"UGT1A10",1.84196118365197,1.67544711273937,0.520376865537593,0.921898392519695,0,0
"UGT1A3",1.00919378913305,1.94158538080164,0,1.42162335740447,0.712592408395072,0.717860557088714
"UGT1A4",0.905445211585975,0.973436684278236,0.558365609484578,0.254960989337311,0,0
"UGT1A5",0,0.314448505934031,0.666339829850987,0,0,0
"UGT1A6",6.91128812843159,7.39458385248119,4.39594773934363,5.75029530379309,4.71821840905632,4.4151848286339
"UGT1A7",2.16355520345352,1.70811989246213,0.177243862588838,1.14061173478448,0.205372409996796,0.144041433962313
"UGT1A8",0.788638020888328,1.26410918138389,0,0.368818095397516,0.257874052672155,0
"UGT1A9",0.308341492549135,0,0.881058220500768,0,0,0
"UGT2A1",0,0,0,0.0573695346363082,0,0
"UGT2A2",0,0,0,0,0,0
"UGT2A3",0,0,0,0,0,0
"UGT2B10",0,0,0,0,0.106337553747695,0.143536003652825
"UGT2B11",0,0,0,0,0,0
"UGT2B15",1.05372774181506,0.0522681867367762,0,0.25667311198101,4.50369681140762,4.41238714518392
"UGT2B17",0,0,0,0.0685746756943561,0,0
"UGT2B28",0,0,0,0,0,0
"UGT2B4",0,0,0,0,0,0
"UGT2B7",0,0,0,0,0.0541482905842476,0
"UGT3A1",0,0,0,0,0,0
"UGT3A2",1.82994331727107,1.73305608059072,1.06004630860208,1.298894959512,0,0.0494491605942155
"UGT8",0.702746722690171,0.0522681867367762,0.230940795505008,0.112544720615528,1.61602032602136,1.08122420562979
"UHMK1",7.97366460953098,7.78708037171826,7.87975530784061,7.80279534864226,8.00359501815245,7.78339878868496
"UHRF1",5.84897116079839,5.81794550580613,6.03620885255796,5.00569981678378,6.33635310375167,6.39827209661532
"UHRF1BP1",6.23592860114876,6.31172657134164,6.08950932891957,6.22479264554276,6.32291199906169,6.13373293240157
"UHRF1BP1L",5.03438980420095,4.74101351407356,5.07731241471189,4.71088458572582,5.35357995733594,5.09575539514534
"UHRF2",4.91414548956979,4.96430663983475,4.20565127311967,4.90365092661806,4.81656553782462,4.74806426992718
"UIMC1",5.44076600939598,5.53042525178026,5.28605010581094,5.43547243506184,5.55515944096935,5.46031977777809
"ULBP1",1.96160028876909,2.02225709709479,1.47477356019449,1.92566026711423,1.73682347774454,1.98693016199823
"ULBP2",1.90623428315742,2.11181919469739,1.35288726664009,1.58784800994524,2.41930750478994,2.65256768492354
"ULBP3",0.895508616687867,1.08752796371059,1.27092130705966,0.975379526374021,1.21450937557075,1.21726247140828
"ULK1",6.82380061304594,6.99084783363223,7.52311288352211,7.29170179765788,6.91861041539935,7.0155469559273
"ULK2",4.69456694066419,4.57065049256269,5.40517023564219,5.47690184448045,4.38342035146389,4.53951690066237
"ULK3",4.63320570396983,4.47115339729153,5.68315182074778,5.51940386109697,4.6306057380809,5.2274050679901
"ULK4",1.49765472665259,1.34084185698316,1.73121970857715,2.02452739021229,1.87237727821131,1.97751562377113
"UMAD1",4.18372672025889,4.08778601488768,3.92165516334079,4.22439997219544,4.63408265788163,4.72076021281477
"UMOD",0,0,0,0,0,0
"UMODL1",0,0,0,0,0.115923929656056,0.215228605374963
"UMPS",5.84058649059442,5.79198025465673,5.96817998796523,5.75756180560305,5.96009379668049,5.83991740467793
"UNC119",4.70177831558262,4.82910653190681,4.90886625868499,5.04209549278207,5.09934601450064,5.14755216332721
"UNC119B",6.17687880371278,6.0945047198993,6.48314379290734,6.31915502490745,6.07547872851931,6.06863261926676
"UNC13A",0.554509991946869,0.198588868202401,0.230940795505008,0.360608523273814,2.57549913699757,2.32481532057153
"UNC13B",5.61108167436388,5.74940154184748,6.0765811964574,6.0054758466532,5.73971691568435,5.8460862217193
"UNC13C",0,0,0,0,0,0
"UNC13D",8.21356301451898,8.50694191469131,6.55037363989398,7.52798370562222,7.38225118478079,7.72045751888523
"UNC45A",7.02074408695652,7.21004319602774,7.66429164309694,7.46084393952421,7.20002085064917,7.30959737198738
"UNC45B",0,0,0,0,0,0
"UNC50",4.8250457492636,4.82165368553884,4.01994407587432,4.45848309768543,5.12223840467227,4.95184206285426
"UNC5A",2.5240218289403,2.66666396581756,4.08870145327422,3.08138816823373,2.5689397356343,2.59006061213701
"UNC5B",1.71644634178483,1.74897870461298,2.72216012534834,2.75712668680734,1.42375202184406,1.6122645390337
"UNC5C",0.621002387676983,0.151445171255283,3.05911645792055,1.97115140677281,1.05024894113271,1.75323700872509
"UNC5CL",1.01309891396677,1.06252640094646,1.68660620434921,2.02079332307616,1.39843757943122,1.30725353649902
"UNC5D",0,0,0,0,0,0
"UNC79",0.237948457714874,0.331426440488536,0.283329191414029,0.491255531456231,0.385119400905086,0.354968634536536
"UNC80",0,0,0.0612923368471599,0,0,0.274074803393952
"UNC93A",0,0,0,0,0,0
"UNC93B1",6.20289669747721,6.50092271933817,5.3538096149154,5.71165925120764,4.99636434408513,5.40187636787168
"UNCX",0,0,0,0,0,0.143536003652825
"UNG",6.67683682744766,6.64080804000287,7.32226689406609,6.70604420195705,7.51116021730886,7.68884157288153
"UNK",6.28696365043491,6.33359630514549,6.33296826985995,6.33673938858859,5.8594238759664,5.88351528469401
"UNKL",4.82466172643025,4.94486826099224,5.15711588796368,5.1372665264144,4.1244086238393,4.13221346511205
"UPB1",0,0,0.120086481137018,0,0,0
"UPF1",7.65600310288461,7.8855481860052,7.39822747494576,7.49477347962993,7.38261882496452,7.50789145148073
"UPF2",6.12626799540972,6.01389660652289,6.11460429258445,6.00730528747438,6.27239954977239,6.25605663024701
"UPF3A",4.80388143668182,4.44138439994071,5.01411615314849,4.68713146601469,4.56718875807076,4.50259313888607
"UPF3B",4.61226372254352,4.35325216732622,4.47397274418098,4.45231603420517,4.08671037414667,3.77668101106906
"UPK1A",2.23143737844189,2.22500360429808,0.723340171914453,1.57906981313953,0.506607850274531,0.931011864151907
"UPK1B",0,0.0522681867367762,0,0,0,0.0972594425371069
"UPK2",6.73705326150589,7.21730960894593,3.4052530029135,5.84529082272489,5.26789665839449,5.94849011768905
"UPK3A",3.45311382297973,4.25104294243148,0.684909310991941,2.46019604078304,0.618655678352166,0.671552418221878
"UPK3B",6.34777397217321,6.88043444187508,3.04221068237831,5.31976379477372,4.18941103719156,4.46695863080166
"UPK3BL",5.83334140453424,5.94335342280799,5.85112704087814,5.9759558153481,4.62374720626045,4.48812388649739
"UPP1",2.28681699796984,2.53565887768269,1.38231309137409,1.62139838961704,1.61345456386665,2.03150292355886
"UPP2",0,0,0,0,0,0
"UPRT",3.38047211047404,3.32546757276388,3.09619634819347,3.46205060774749,3.12725701485514,2.95044029817112
"UQCC1",4.70275712773533,5.00781702523772,4.97093432143854,5.08891580351664,5.46596946226076,5.49112572191551
"UQCC2",4.58407308956117,4.43757169652275,4.71255413814121,4.36366236625066,4.76028854012795,4.62082843610868
"UQCC3",4.4321599877291,4.54832397959567,4.63952604322672,4.47502354228774,4.35124679576403,4.58284381576417
"UQCR10",5.9481983723921,6.01027067531237,5.91059369442775,5.71923982099695,6.3515707513039,6.42178762194439
"UQCR11",4.57151587260988,4.75386025777194,5.02368942833244,4.92966090614825,4.69315768186164,4.89350811807005
"UQCRB",7.23746191457299,7.05210732138488,7.78886929031627,7.52225258554487,7.05549749489518,7.06308195551926
"UQCRC1",6.15294390524667,6.29236652177619,7.0217680678222,6.59426271596278,6.24959041666073,6.3339726785778
