,hugo,MCF7_WT_veh_1-quant.sf,MCF7_WT_veh_2-quant.sf,MCF7_WT_veh_3-quant.sf,MCF7_WT_E2_1-quant.sf,MCF7_WT_E2_2-quant.sf,MCF7_WT_E2_3-quant.sf,MCF7_S_veh_1-quant.sf,MCF7_S_veh_2-quant.sf,MCF7_S_veh_3-quant.sf,MCF7_S_E2_1-quant.sf,MCF7_S_E2_2-quant.sf
ENSG00000278750,0,0,0.544968017,0,0,0,0,0,0,0,0.561085606,1.07197542
ENSG00000278751,0,0.741535156,0.763997882,1.16152656,0.983408464,1.377334792,1.338190484,0.73289434,1.214348654,0.414864005,0.759641623,0.46015331
ENSG00000278764,0,1.150663651,1.405382488,1.807915403,1.719612789,1.914526255,1.50807364,0,1.014926544,2.17722577,1.976422296,1.587148931
ENSG00000278765,0,0.928183827,0.158686024,0.944868189,0.969105905,0.613377003,1.073052419,0.89667718,1.242047575,1.000800474,1.255549074,0.798158376
ENSG00000278766,0,0.772986254,0.514538403,0.951147609,0.917099449,0.967284461,0.854325254,0.947287622,1.578420457,1.073463114,1.244086293,1.341711751
ENSG00000278768,BACE1-AS,2.223156847,1.907804398,1.842830433,2.007934245,1.520063133,2.1391656,1.884672154,1.716222715,1.890965697,1.850729027,1.829011701
ENSG00000278769,0,1.676732282,1.929635739,1.278775782,0.848645973,1.171744855,1.278210801,0.971256964,1.191139381,1.318449896,1.220949004,1.423959971
ENSG00000278771,0,3.671746267,2.899239448,3.975666868,3.152228858,2.864750729,3.089877757,4.651987345,3.58259213,5.603656015,4.32583251,3.934129592
ENSG00000278775,0,2.142053945,1.927301053,1.821244886,1.696870741,1.975633854,2.182886127,0.723285068,0.986989718,0.987583547,1.094817085,0.63611647
ENSG00000278784,0,2.823233729,2.731713291,2.684659427,3.034726345,2.693718885,2.813083399,2.762618831,2.679085944,2.636722054,2.45214996,2.716424676
ENSG00000278791,MIR6723,0.500580789,1.427788509,0.462429308,0,0.85756942,1.561062138,1.193431133,1.466042354,0.697456249,0.874566431,0.946513785
ENSG00000278792,0,0,0,0.307512461,0,0,0,0,1.15384424,0,1.02806695,0
ENSG00000278794,0,0,0,0.516645558,1.180994384,0,0.481531449,0,0.909697848,0,0,0
ENSG00000278817,0,1.692766406,2.037354106,1.881292642,1.996594831,1.819717226,1.913454331,1.903821125,1.886515031,1.610558337,1.802441401,1.924327962
ENSG00000278828,HIST1H3H,3.476226133,3.866848647,3.500674601,3.755037107,3.62588999,3.68146051,3.833274682,3.758793516,3.829332045,3.819933811,3.686007405
ENSG00000278834,0,2.602055363,2.618861183,2.766359817,2.817258957,2.754278236,2.797751781,2.324966095,2.228904865,2.295878745,2.200896644,2.362391334
ENSG00000278845,MRPL45,4.399091572,4.401138927,4.285145248,4.5075473,4.446396853,4.443755819,4.460067576,4.562627702,4.49481828,4.470294508,4.714493695
ENSG00000278864,0,1.930010604,1.796182411,1.850547419,1.912090305,2.082573163,2.043932383,1.556542227,1.359419965,1.465593177,1.400576182,1.598932071
ENSG00000278876,0,1.115812328,0,1.332198067,0.839942662,1.04902429,0.983590145,0.344689901,0.858024773,0.358486287,0.375591096,0
ENSG00000278878,0,0.632261142,0.167161358,0.515755842,1.0026514,0.945704329,1.068242444,0.955467556,0.840851526,1.400228591,1.243001802,1.159621436
ENSG00000278879,0,1.330128109,0.880948771,1.066385451,0.839334822,0.66083098,1.000757216,0.690173907,0.781718926,0.74679774,0.71114245,0.68733128
ENSG00000278882,0,2.507391263,2.42809682,2.462586357,2.514541433,2.368961068,2.616802295,2.454578633,2.365633753,2.627009093,2.569556712,2.50162767
ENSG00000278888,0,0.868109888,0.351151121,0,0.302034725,0.295699518,1.051316412,0.300079198,0.314321811,0.3004342,0.972852169,0.381546966
ENSG00000278895,0,1.338869349,1.214292695,1.394645839,1.230264508,1.282350839,1.365731725,1.067149935,1.10180469,0.959981537,1.031726893,1.078568848
ENSG00000278901,0,0.539565811,0.479865869,1.198852426,0.929179711,1.392927348,1.017772287,1.610983471,1.382512324,1.176635535,1.09837913,1.571327318
ENSG00000278903,0,0.974403025,0.610429827,1.021642466,0.883602049,0.891856207,0.510686515,0.581955678,1.684198447,0.783929387,1.806360934,1.566385569
ENSG00000278907,0,0.048282368,0.325186058,0.150155405,0.829620658,0.961641848,0.67793845,0.881467287,0.858101977,1.01696692,0.681784768,0.28099431
ENSG00000278915,0,2.230012363,1.566776195,1.778456715,2.403731274,1.900571236,2.441462232,2.032499381,2.004842924,1.247982183,2.139898376,2.237386277
ENSG00000278919,0,1.219283157,1.092051792,1.189027497,1.232439731,1.086627534,1.01451241,0.801150377,0.712140561,0.921977811,0.894330414,0.831119222
ENSG00000278922,0,2.580454256,2.891232519,2.643710759,2.624479947,2.533720317,2.687477307,2.324611895,2.514531334,2.529158779,2.472940005,2.409274158
ENSG00000278924,0,2.141501458,1.860446393,2.309065565,2.129968752,1.441525974,1.609736054,1.184191413,1.237325085,1.378095401,1.552578729,1.718863536
ENSG00000278932,0,4.01471012,3.580114845,3.509216595,4.12479495,4.011927989,3.296909396,3.402835258,3.593915679,3.709873111,3.795768922,4.134420734
ENSG00000278933,0,1.488443027,1.319490768,1.409885102,1.028286243,1.192162596,1.329973172,0.430806583,0.871122909,0.921756217,0.510847512,0.60250724
ENSG00000278936,0,0.413806355,1.1048935,0.406488779,1.52719848,1.048257114,0.956806064,1.870735186,1.604457573,1.65039373,1.703113992,1.48268568
ENSG00000278938,0,2.208873052,2.458080099,1.980135007,2.247596415,2.333950336,1.716767067,1.538041453,1.484272209,1.437291668,1.99605244,1.555835783
ENSG00000278939,0,0,1.219029085,0.668983212,0.681037201,0.684473167,0,0,0,0,0.720155864,0.76088603
ENSG00000278946,0,0.255110322,0.218440211,1.462408367,1.068319982,0.742462453,0.843790936,0.319610998,0,0.432809787,0.275836657,1.29612845
ENSG00000278948,0,2.425636542,2.460262896,2.381341522,2.174732378,2.292407778,2.214385959,2.034441119,2.079224489,2.210962337,2.053531916,1.916652432
ENSG00000278949,0,0.998223671,1.002169624,1.00304088,1.13466781,1.165030782,1.13333336,0.920817683,0.8005972,1.021010598,0.914975461,0.808177436
ENSG00000278952,0,2.265253847,2.172410706,2.285070731,2.163463309,2.288376282,2.49588444,2.863974121,2.872206248,2.76861204,2.694799979,2.544544735
ENSG00000278966,0,2.678709706,2.746110646,2.694708619,2.808104928,2.523484174,2.748847617,2.971937109,2.532022654,2.84963704,2.941675387,2.831907635
ENSG00000278970,HEIH,3.992414963,3.958870508,4.074162876,4.080674716,4.045355596,3.97047637,3.763570921,3.790573966,3.785916672,3.799543258,3.732540561
ENSG00000278974,0,3.383953071,3.609388569,3.404469922,3.393401098,3.436511008,3.431935799,3.169966679,3.27364419,3.298549816,2.996630983,2.9985277
ENSG00000278977,0,0.62481025,0.288867624,0.660485092,0.761334639,0.760618671,0,1.479861732,0.422127486,0.947405083,1.011130625,1.372439544
ENSG00000278978,0,1.329479561,1.391850189,1.320605981,1.345708613,0.954239498,1.478485218,1.414941918,1.49534212,1.937562852,1.326036805,1.585419282
ENSG00000278995,0,3.040932748,2.379479569,3.016986525,2.676906007,2.712518747,1.532301996,2.098244365,2.135360843,2.013001238,1.876314587,1.78588111
ENSG00000278996,0,1.405366149,1.385800982,1.40252573,1.478454153,1.544430981,1.4684582,1.053528441,1.144966529,1.30268169,1.441908364,1.341871921
ENSG00000278997,0,1.002616118,0.449006639,0.874882719,0.823111825,0.861000131,0.760299308,0.624475268,0.889129279,0.6364005,0.717088314,0.580488988
ENSG00000279007,0,6.114335788,6.058952838,6.078842495,5.884876275,5.702388814,5.674237473,5.382753701,5.20951965,5.314388379,5.050902149,5.226231062
ENSG00000279015,0,1.586145026,1.558517451,1.768328322,1.964657388,1.804623584,1.615383337,1.739096323,1.4617957,1.750332088,1.386948865,1.92802157
ENSG00000279018,0,1.354869618,1.337870907,1.040268238,1.499629068,1.303973582,1.356780484,1.415493679,1.093614259,0.785480246,0.85016653,1.437787021
ENSG00000279022,0,0.923607118,1.056576592,0.706671113,0.406458302,1.303944366,0.704062766,0.99762987,1.006089729,0.571685546,0.78149233,0.82734184
ENSG00000279033,0,3.459288654,3.568919831,3.487782164,3.604628837,3.595933254,3.646208749,3.780971445,3.779312257,3.595515595,3.564414754,3.799014755
ENSG00000279035,0,1.431991943,1.378644789,1.319646834,1.261290095,1.28153209,1.289981972,1.036904173,1.109915464,1.103437211,1.252288485,0.747829057
ENSG00000279041,0,1.599998509,1.43482302,1.56786666,1.700337616,1.908420964,1.716297356,2.27986943,2.090839884,2.240271582,2.326663895,2.041866753
ENSG00000279047,0,1.97925273,2.537366746,1.926844287,2.647075691,2.513495293,2.287139805,2.388311892,2.4345906,2.316388199,2.180418739,2.450513173
ENSG00000279049,0,0.448916805,0.475780115,1.560651377,2.026329115,0,2.259429179,0,1.185409884,1.205161013,0.813448346,0.228865472
ENSG00000279059,0,2.271237408,2.137316617,2.061109121,2.14392886,2.340274556,2.131359003,1.701588977,1.793288304,1.551205913,1.671863996,1.782324685
ENSG00000279061,0,1.59209101,1.073909328,1.316742396,1.071961695,1.655860117,0.61900914,0.964765313,1.142446115,1.960393087,1.007468224,1.31546769
ENSG00000279064,0,0.550223966,0.21113932,0,0.193333981,0.657764378,0.485841027,1.08930153,0.525497632,0.673556424,0.709296812,0.422034886
ENSG00000279068,0,0.537576377,0.751544273,0.839112259,1.335862802,0.505204979,0.635443302,1.297133443,1.607419471,0.952800223,1.125851425,0.49730374
ENSG00000279069,0,3.97272941,4.026932817,3.941172057,4.262560944,4.10818988,4.208626503,4.058887918,3.969509703,4.176035482,3.853376932,3.652337342
ENSG00000279074,0,0,0,0,0,0.689091576,0,0,0.685948219,0.718994136,0,1.266666623
ENSG00000279084,0,0.622256624,1.239367489,1.076894249,0.624652126,0.787067983,0.994443594,0.486593907,1.510526514,0.650710342,0.621893861,0.961744813
ENSG00000279088,0,2.353405164,2.516105943,2.383975183,2.350896055,2.211847032,2.242084171,2.507502901,2.640843006,2.692715083,2.608475729,2.414755244
ENSG00000279089,0,0.884354879,0.906294928,0.783493533,1.029226702,0.746949906,0.821420423,0.830334841,0.707610484,0.799815932,0.78091561,0.734729994
ENSG00000279094,0,0.965196931,0.666295765,0.841785577,1.207641139,1.235501602,1.2126042,1.80891178,1.354542996,1.778733403,1.411811817,1.852956852
ENSG00000279095,0,2.060815233,2.264239154,2.15606325,1.91011478,2.247951811,2.235193991,1.916717392,1.508104073,1.753536079,1.960578431,1.972218416
ENSG00000279108,0,1.179313582,0.951339367,1.12369268,1.16491497,1.201621316,1.165944088,1.382152604,1.22185234,1.226748959,1.367633858,1.569340398
ENSG00000279117,0,2.23078096,2.263346956,2.509683176,2.141331419,2.08236197,2.175332974,3.084668097,3.219351315,3.019508,2.860476191,2.940371627
ENSG00000279118,0,1.329399189,1.312682597,0.973967543,0.893763702,0.90691214,0.914704577,0.794059802,0.663104112,0.928953158,0.670403474,0.60070459
ENSG00000279119,0,2.80880925,3.301733957,3.452810215,3.727974895,3.834610098,2.420129332,2.357920724,3.511354178,2.572938162,3.060339699,3.538376752
ENSG00000279126,0,3.496181095,3.203754005,3.428618118,3.353717085,3.02647608,3.402154591,3.588660674,3.97511655,3.987275383,3.537159371,3.579433611
ENSG00000279127,0,0.75502001,0.485036216,0.494132932,0.562786058,1.014098156,0.710206258,0.439982636,0.589887141,0.651186279,0.473427427,0.583501754
ENSG00000279136,0,0.370723391,0.669376055,0.830661786,1.042476247,1.04902429,1.151683501,0.348591632,0.624524865,0.358486287,0.919999014,0.701183513
ENSG00000279140,0,2.944425572,3.488463593,3.725446699,3.245019452,3.443598695,3.319130885,2.915499867,3.497957192,3.385934857,3.877282906,3.216892496
ENSG00000279148,0,0.990418332,0.801930095,0.877911475,0.616544021,0.71361752,0.703537518,0.899356633,0.999217847,0.768893162,1.066750525,1.281739787
ENSG00000279152,0,1.781053305,1.362251048,1.934961791,0.911464567,1.729517967,1.820754904,1.868105936,1.50156653,1.718793411,2.461662136,0.619074894
ENSG00000279168,0,0,0.345360038,0.572569573,0.780415095,0.60701256,0.661975744,0,1.625780136,0,0,0.488848137
ENSG00000279181,0,0,1.556934546,0,0,0,0,0,0.910342775,0.958134421,0,1.008716348
ENSG00000279183,0,0.622256624,1.239367489,1.076894249,0.624652126,0.787067983,0.994443594,0.486593907,1.510526514,0.650710342,0.621893861,0.961744813
ENSG00000279207,0,2.825885331,2.660951428,2.715280589,2.738616535,2.818965056,2.748521344,3.014703426,3.026661979,3.064444873,3.07495578,3.121473011
ENSG00000279208,0,0.914036332,0.647414907,0.602371359,0.911863353,1.074402677,1.0544387,1.287584586,1.238585113,0.598184142,0.873373828,1.040240178
ENSG00000279225,0,2.58305207,1.573815606,2.121744855,2.273062272,1.400395839,1.399214853,1.471676515,0,1.536281723,0.749581463,2.166387669
ENSG00000279227,0,0.580962619,0.801144581,0.540923962,0.674225607,0.956664092,0.587920838,0.811212884,0.810066288,0.453064485,1.101273555,0.918016735
ENSG00000279232,0,2.131075791,2.289374145,2.312374747,1.95801486,2.295761222,2.510475877,1.888667277,1.830336463,1.294353136,1.059002176,2.0270868
ENSG00000279233,0,0.853810459,0.838329792,0.90156319,0.917855622,0.954875241,1.09947027,0.695208132,0.637925504,0.529322225,0.549791382,0.755427717
ENSG00000279238,0,0,1.29005867,1.18920466,0.743538234,0.732555756,0,1.245124445,0.751330029,0,0,0
ENSG00000279244,0,1.249269355,0,0.799822562,0.246201322,1.501678619,0,0,0,0.528476303,0.267866546,1.025673787
ENSG00000279253,0,1.308576395,1.17628447,1.175058265,1.103813169,1.061831485,1.211591648,1.185067293,1.396515734,1.142158534,0.703167161,1.026941667
ENSG00000279259,0,0.746741856,0.681008406,1.147202482,0.880401855,0.80784041,0.906423472,0.86189186,0.663107757,0.577909747,0.789680848,0.805914806
ENSG00000279265,0,0.754454843,0.956064089,1.319797104,1.573486021,1.59921304,1.37899429,1.400969581,1.006111278,1.177471364,1.273957433,0.926990741
ENSG00000279267,0,1.507388726,1.617580599,1.308576395,1.395748328,1.281354039,1.446383287,1.188394594,1.309403228,1.21732379,1.356639651,1.183276884
ENSG00000279268,0,2.306676379,1.906540459,1.589029971,2.848962388,1.131029681,1.95367126,2.090856817,0.966818776,1.326174903,0,1.08616553
ENSG00000279310,0,1.912768648,2.371664796,2.138395096,1.600659876,1.991666052,1.482605663,1.74649766,0.948607575,1.57116225,0,1.634695485
ENSG00000279322,0,5.265508159,5.076948105,5.407175973,5.314116431,5.377960103,5.230744845,5.617695193,5.650319391,5.362041996,5.829679612,5.662091538
ENSG00000279331,RBM12B-AS1,1.911246722,1.412884475,1.609594234,1.330363351,1.524750749,1.656748048,1.642567576,1.883085082,1.615552838,1.364253043,1.469823475
ENSG00000279332,0,2.033112844,1.908513196,1.862820325,1.868698617,1.587273769,1.382556591,1.900559644,1.93550878,2.037245151,2.667696877,2.4604595
ENSG00000279336,0,1.438527071,1.205123468,1.703601302,1.668632012,1.464762353,1.314911102,0.681451064,0,1.196651105,0.710346461,0
ENSG00000279337,0,6.459544735,6.194071288,6.353849031,6.104101783,6.31964864,6.350316899,5.346967523,5.410968551,4.927095261,5.894808064,5.436388409
ENSG00000279348,0,1.356904406,1.25629211,1.382954933,1.391162805,1.602281082,1.425803018,1.532870489,1.359178166,1.633752032,1.587110516,1.631169487
ENSG00000279352,0,2.349212111,2.218266603,2.566157574,2.271622883,2.717578824,2.282019242,2.325821,2.468120068,2.834763794,2.225401422,2.80805343
ENSG00000279364,0,2.122341408,2.574702203,1.843312573,1.675910753,1.345038638,1.604692877,1.381532569,1.448499266,1.77072335,2.252237007,2.649870638
ENSG00000279365,0,1.073820233,0.727420379,1.103705762,0.974122511,0.526240122,0.780078241,1.079552197,0.821202428,1.206886986,0.692141488,0.81276764
ENSG00000279368,0,1.102221394,0.98737035,1.213683223,1.435356563,1.176201479,1.156940195,1.634723361,1.451709621,1.398957751,1.539893313,1.476303912
ENSG00000279373,0,1.044135285,1.457583786,1.033764803,1.045813383,1.226773616,1.255198566,1.019481313,1.183365822,1.020903956,0.888371144,0.677703069
ENSG00000279375,0,0.968002252,0.477834798,0.747304037,0.707038804,0.438964533,1.366582401,0.955031529,1.122434182,1.343032531,1.778082388,1.299660816
ENSG00000279381,0,0,0,0.947348224,0,0,0,0,1.501408571,0,1.66861386,0
ENSG00000279382,0,2.350567966,2.504266984,2.489424761,2.439293341,2.234697509,2.31224694,1.826330859,1.63311962,1.56490003,1.547612697,1.612564818
ENSG00000279384,0,0.649754319,1.071192891,0.531136384,0.621787921,0.691395695,0.897316335,0.207920331,0.391710539,0.714896974,0.414490614,0.527770989
ENSG00000279386,0,0.825154692,0.610617863,0.657059152,0.441905178,0.967644508,0.532249125,0.16435894,0.450497073,0.46137349,0.608427942,1.071817576
ENSG00000279399,0,3.862798509,3.934469323,3.632035504,3.519416097,3.723711451,3.675443356,4.197653122,4.110814224,3.646692623,3.547548539,3.387427339
ENSG00000279406,0,1.394409873,1.407396262,1.348770638,1.36960607,1.30903063,1.259133861,1.373731722,1.388090323,1.378894442,1.272047084,1.272363661
ENSG00000279407,0,1.444349024,1.17038659,1.314493519,1.140268224,1.172973879,1.279887255,1.752500272,1.526284198,1.614507264,1.445271155,1.400002284
ENSG00000279413,0,3.088735246,3.267240637,2.739308071,3.182147212,3.179025293,2.982610326,3.350679694,3.119108789,3.079053778,3.219964591,3.351399357
ENSG00000279417,0,4.652222598,4.505135095,4.594757534,4.87935289,4.797806761,4.740733318,4.728731402,4.700373131,4.782214585,4.753005428,4.767315799
ENSG00000279421,0,0.405949895,0.744418604,0,0.741665444,0.388574205,0,0,0,0.417134735,1.003976353,0
ENSG00000279423,0,3.991762181,3.701726472,3.585335149,3.745000629,3.298161204,3.847776478,3.648891056,3.358352654,3.249166181,3.537283641,3.563573059
ENSG00000279428,0,1.065655025,0.879449351,0.852872981,0.826539132,0.915146841,1.075963835,1.009949065,0.772395818,0.733651961,0.603342199,0.761334639
ENSG00000279431,0,1.050599209,0.620414684,0.501382073,0.591692819,0.712977807,0.613247801,0.126363678,0.513551383,0.350858159,0.854760891,0
ENSG00000279443,0,1.077434434,1.019808645,0.941165671,1.11279353,0.88003112,1.15705018,0.959774606,0.84234974,0.958400243,0.759493347,0.557830595
ENSG00000279453,0,1.171283701,1.098372392,1.310526263,1.430108606,1.342822097,1.373314119,1.348917905,1.397107454,1.287253599,1.507840298,1.350508562
ENSG00000279457,0,4.074401649,3.812530365,3.953215969,4.075401705,4.014167534,4.101700075,3.868060487,3.806172974,3.678763782,3.75620563,3.890322653
ENSG00000279458,0,2.117754877,1.802222174,1.673339325,1.65469216,1.52526208,0.447027931,0.691896803,0.942482977,1.78354885,1.57108942,1.679000341
ENSG00000279471,0,0,0.640343282,0.844248247,0,1.242706151,0,0,0,0.37517403,0,0
ENSG00000279473,0,6.0530983,6.166633106,6.204962331,6.170694234,6.252425121,6.291609083,6.041843104,6.061141099,6.067079358,6.123800677,6.186217268
ENSG00000279483,0,3.269523938,3.415282737,3.794218295,2.99661833,3.174299347,3.731259285,2.898989963,3.107788285,3.805199575,3.915626064,2.116897018
ENSG00000279487,0,3.063340716,4.059952239,3.824238327,3.372425613,3.458682534,3.402482071,5.702294608,6.264609615,5.688613997,5.509635676,5.276150467
ENSG00000279491,0,0.858557162,1.073326685,0.922579979,0.930090108,1.105684782,0.912061938,0.553438166,0.693925359,0.361447226,0.72918207,0.573834021
ENSG00000279495,0,1.623717061,1.72062432,1.565329083,1.528101179,1.549343881,1.682802492,1.94818592,1.899334202,1.961601104,1.889006197,2.046257053
ENSG00000279504,0,0.623772302,0.766291538,1.003774918,0.805053844,0.717131317,0.69581391,0.311918078,0.788883624,0.875540249,0.890555645,0.591400807
ENSG00000279507,0,1.332467345,1.117429084,1.111465391,0.731727191,1.494599936,1.399898412,0.715469064,0.754872968,1.30089686,0.830203393,1.98562065
ENSG00000279508,0,4.743256436,4.775772235,4.829215325,5.04399623,5.00929342,4.980203569,4.505909979,4.536438397,4.483151501,4.600079412,4.618649789
